Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,Productividad_especifica_global
2860,92.10733421071568,1.1967663424049604,1.4487528798578972,57.723052606641744,176.99509369988886,0.9,7,0.9137618927788269,0.9599534111444312,57.723052606641744,1.7033652689921863e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.504062082460663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.63051973018977,151.63051973018977,151.63051973018977,151.63051973018977,151.63051973018977,151.63051973018977,151.63051973018977,0.0,7.051250091668217,0.0,0.0,0.0,0.0,0.0,0.0,49.35875064167752
2861,115.17013144052947,1.1589758766876452,2.1409450719287935,60.3293155506894,185.32205278290195,0.9,7,0.9385802801361867,1.0147500577120785,60.3293155506894,2.199276302172421e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6038267691286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.2701679147557,154.2701679147557,154.2701679147557,154.2701679147557,154.2701679147557,154.2701679147557,154.2701679147557,0.0,9.29124171552966,0.0,0.0,0.0,0.0,0.0,0.0,65.03869200870761
2862,95.53574665246343,0.7613564315154994,0.10830108680462118,63.44540390106621,211.65176866007954,0.9,7,1.0665792903134572,0.9522455311077904,63.44540390106621,5.057652775795541,1.0869019118123693e-15,0.0,0.0,0.0,0.0,0.0,0.0,23.35412628110511,333.11159278412975,0.0,0.0,0.0,0.0,0.0,0.0,213.3578444349267,426.7156888698534,426.7156888698534,426.7156888698534,426.7156888698534,426.7156888698534,426.7156888698534,0.0,9.135766496541812,1.1970735642934645,0.0,0.0,0.0,0.0,0.0,7.780978167907518
2863,106.0447596994279,1.0106195722913351,0.3904795383638942,53.194363683807595,168.59008765681625,0.9,7,0.9098582388133326,0.9249779541446851,53.194363683807595,4.097644235212933e-12,2.47186579271353e-12,1.0694028788135766e-12,1.541858829444089e-13,6.296118900216628e-15,0.0,0.0,0.0,77.32687212135343,1.2944058138617835,2.1457534372747133,4.959790763871194,8.190507303060173,0.0,0.0,0.0,149.25087846098026,298.5017569219605,447.75263538294075,597.003513843921,746.2543923049013,746.2543923049013,746.2543923049013,0.0,1.9301295185812304,3.7967044642536742,5.543755017043376,6.9640224490568325,7.945864695676335,0.0,0.0,39.72932347838167
2864,92.76343079151205,0.9464095882438057,0.6717140051075212,67.2007399410853,175.5765360113442,0.9,7,0.9501441883371952,1.0030907948726877,67.2007399410853,7.862573101730331e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90134514544262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.67809847029383,149.67809847029383,149.67809847029383,149.67809847029383,149.67809847029383,149.67809847029383,149.67809847029383,0.0,3.6594908538594,0.0,0.0,0.0,0.0,0.0,0.0,25.616435977015804
2865,86.81976356233598,0.9959883738420514,1.9670106896161486,64.45730398480153,186.4516700929067,0.9,7,1.0156741275677466,1.008164781986438,64.45730398480153,3.3003627693899604e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.899324160321775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.05641484899522,169.05641484899522,169.05641484899522,169.05641484899522,169.05641484899522,169.05641484899522,169.05641484899522,0.0,9.444849053225711,0.0,0.0,0.0,0.0,0.0,0.0,66.11394337257998
2866,101.36483147915735,0.7003308741318741,1.7738388446999127,54.579764334594664,199.41522114449612,0.9,7,1.027491779434858,1.031518418689476,54.579764334594664,1.2438941774738296e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.602972999786367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.77310481030972,178.77310481030972,178.77310481030972,178.77310481030972,178.77310481030972,178.77310481030972,178.77310481030972,0.0,8.275393614206601,0.0,0.0,0.0,0.0,0.0,0.0,57.9277552994462
2867,97.11297112393962,0.8345559720680675,1.410619248530926,37.160637331049585,186.61788166208396,0.9,7,0.9363092645261435,0.9447251349932559,37.160637331049585,1.2590428261976311e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.252093811482546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.45989457550536,166.45989457550536,166.45989457550536,166.45989457550536,166.45989457550536,166.45989457550536,166.45989457550536,0.0,6.591924448649612,0.0,0.0,0.0,0.0,0.0,0.0,46.143471140547284
2868,101.18582880759544,1.2559024584991103,1.8826183025884626,57.66166606167968,174.93421284614126,0.9,7,1.031917635832362,1.0986080503492084,57.66166606167968,1.7009958394428135e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21766975360395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.8834324581043,147.8834324581043,147.8834324581043,147.8834324581043,147.8834324581043,147.8834324581043,147.8834324581043,0.0,7.3145636594317684,0.0,0.0,0.0,0.0,0.0,0.0,51.20194561602238
2869,102.57370655913587,1.1607504599524807,2.4320471426762977,65.21359914759043,188.8325675305047,0.9,7,1.0638162986612678,0.9754957749639193,65.21359914759043,8.682018182389402e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.083857468384856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.33637089098815,185.33637089098815,185.33637089098815,185.33637089098815,185.33637089098815,185.33637089098815,185.33637089098815,0.0,13.159489245544219,0.0,0.0,0.0,0.0,0.0,0.0,92.11642471880953
2870,88.68938048128696,1.1994564759366613,2.3645895607264107,49.24403919785445,196.21921034486067,0.9,7,0.9757922697428444,0.9449471683921724,49.24403919785445,1.3812386293862455e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11805477896486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.36180342210085,182.36180342210085,182.36180342210085,182.36180342210085,182.36180342210085,182.36180342210085,182.36180342210085,0.0,11.314132252490865,0.0,0.0,0.0,0.0,0.0,0.0,79.19892576743605
2871,94.55486386485353,1.181681993546422,0.9789831308524554,70.21143792856292,196.117616874233,0.9,7,1.0464831351610082,0.9115212708409102,70.21143792856292,1.6989958074620438e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.321537974641643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.63970421640926,202.63970421640926,202.63970421640926,202.63970421640926,202.63970421640926,202.63970421640926,202.63970421640926,0.0,7.416848363532402,0.0,0.0,0.0,0.0,0.0,0.0,51.91793854472681
2872,92.96399175680018,1.2879490682021841,1.669624589440621,60.05898195835682,229.33579055442044,0.9,7,1.011772869267951,0.9768882119502822,60.05898195835682,5.6490770081526245e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.723237105106058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.7728300914334,213.7728300914334,213.7728300914334,213.7728300914334,213.7728300914334,213.7728300914334,213.7728300914334,0.0,10.315609912061532,0.0,0.0,0.0,0.0,0.0,0.0,72.20926938443073
2873,110.68996184249657,1.1933755413854574,2.3310039065413304,68.50731391899166,154.93538785052104,0.9,7,0.9116500983417314,1.06616020538238,68.50731391899166,3.779426048737099e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.072286904491193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.23365247711067,119.23365247711067,119.23365247711067,119.23365247711067,119.23365247711067,119.23365247711067,119.23365247711067,0.0,7.910787077811118,0.0,0.0,0.0,0.0,0.0,0.0,55.37550954467783
2874,85.94993352545627,0.827439460348711,1.8969821420192408,58.946083763296414,212.65963922973253,0.9,7,0.95397239019461,0.9752807127783681,58.946083763296414,2.1439844586762285e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.954185521099244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.21202983741605,187.21202983741605,187.21202983741605,187.21202983741605,187.21202983741605,187.21202983741605,187.21202983741605,0.0,9.38209327759637,0.0,0.0,0.0,0.0,0.0,0.0,65.6746529431746
2875,93.32314055514793,1.1066782416592393,2.3720930307052237,65.85075471637137,174.0229174562982,0.9,7,0.9402780777154697,0.928820318279571,65.85075471637137,2.552962039798515e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.930620142522901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5526694189894,158.5526694189894,158.5526694189894,158.5526694189894,158.5526694189894,158.5526694189894,158.5526694189894,0.0,9.952699141684494,0.0,0.0,0.0,0.0,0.0,0.0,69.66889399179145
2876,89.46428770780457,0.9101540313334486,2.2866555995193623,43.4428733078169,200.3829915176573,0.9,7,1.056648493435528,0.996564970302129,43.4428733078169,1.833862989886085e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.488621441349018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.21778626208453,191.21778626208453,191.21778626208453,191.21778626208453,191.21778626208453,191.21778626208453,191.21778626208453,0.0,11.596954114220965,0.0,0.0,0.0,0.0,0.0,0.0,81.17867879954676
2877,101.40001409213701,1.015610211143847,1.4982590300245064,62.77675863904892,196.02643985829326,0.9,7,1.0133601439518285,1.072459231567196,62.77675863904892,1.1592979527646657e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.716879347039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.70176163302148,166.70176163302148,166.70176163302148,166.70176163302148,166.70176163302148,166.70176163302148,166.70176163302148,0.0,6.4821924691346835,0.0,0.0,0.0,0.0,0.0,0.0,45.37534728394279
2878,98.34956508891688,0.8297304794223227,1.7095280044229149,80.4132616683161,189.33685042917548,0.9,7,0.9837438379845236,1.017706955194119,80.4132616683161,2.213673334244497e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.30516383883201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.71643734596893,164.71643734596893,164.71643734596893,164.71643734596893,164.71643734596893,164.71643734596893,164.71643734596893,0.0,7.384677312219831,0.0,0.0,0.0,0.0,0.0,0.0,51.69274118553881
2879,94.61584158621876,0.7303632682817831,1.9258091421692083,58.60045053312262,173.89177722540057,0.9,7,0.9439580042634753,1.048392782206922,58.60045053312262,3.0119170175037343e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86723039406055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.91272278485437,140.91272278485437,140.91272278485437,140.91272278485437,140.91272278485437,140.91272278485437,140.91272278485437,0.0,6.444013267593699,0.0,0.0,0.0,0.0,0.0,0.0,45.1080928731559
2880,109.00936623378509,0.7548098540691344,1.4429224806021166,52.68002758106479,178.64773585799895,0.9,7,1.0331998630946706,1.0169936750674275,52.68002758106479,3.145800695592339e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.889779143792502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.34510103671755,163.34510103671755,163.34510103671755,163.34510103671755,163.34510103671755,163.34510103671755,163.34510103671755,0.0,6.309250462489256,0.0,0.0,0.0,0.0,0.0,0.0,44.1647532374248
2881,99.68548566883335,1.050947163957885,0.27339856252208183,59.98496540907145,150.3982812818527,0.9,7,0.9180687044706626,1.058267056905776,59.98496540907145,9.477879316197071e-15,1.0193515739735464e-17,0.0,0.0,0.0,0.0,0.0,0.0,133.08010628570895,25.0,0.0,0.0,0.0,0.0,0.0,0.0,117.42627620790118,234.85255241580236,234.85255241580236,234.85255241580236,234.85255241580236,234.85255241580236,234.85255241580236,0.0,0.8823728766476888,1.4856553296550632,0.0,0.0,0.0,0.0,0.0,9.656759642757912
2882,112.6351010988054,0.7077085900772743,0.6245458162637624,69.15239541515714,186.43205585546502,0.9,7,1.0778822074824628,0.9942865340710402,69.15239541515714,1.689223280826436e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18537338966672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.89587218825022,181.89587218825022,181.89587218825022,181.89587218825022,181.89587218825022,181.89587218825022,181.89587218825022,0.0,3.624479801632859,0.0,0.0,0.0,0.0,0.0,0.0,25.371358611430015
2883,91.42943462599615,1.1687391938594192,2.4319064044790224,74.2698893064509,147.4450953545373,0.9,7,1.0895311685656415,0.9303570625920394,74.2698893064509,1.4658551613482004e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.816415934132595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4042315044048,155.4042315044048,155.4042315044048,155.4042315044048,155.4042315044048,155.4042315044048,155.4042315044048,0.0,9.825502323129662,0.0,0.0,0.0,0.0,0.0,0.0,68.77851626190763
2884,116.3467013244472,1.0138225176907647,1.7854769965975141,28.206530239106364,175.49276817720508,0.9,7,1.0597399889805108,1.057575386281548,28.206530239106364,1.971080040252817e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54500856186594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.26676373525575,158.26676373525575,158.26676373525575,158.26676373525575,158.26676373525575,158.26676373525575,158.26676373525575,0.0,8.097554075471134,0.0,0.0,0.0,0.0,0.0,0.0,56.68287852829793
2885,89.25541769582041,0.7003120032409145,2.0060942088784977,66.5738989801868,201.14495295123933,0.9,7,0.9332862457737441,0.9414584757882629,66.5738989801868,5.816967881686632e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.727580911673297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.4590420518736,179.4590420518736,179.4590420518736,179.4590420518736,179.4590420518736,179.4590420518736,179.4590420518736,0.0,8.657982946326669,0.0,0.0,0.0,0.0,0.0,0.0,60.6058806242867
2886,88.87012272213644,0.7345438204711431,0.18940337400974785,46.76020284295331,212.872613112983,0.9,7,0.9977561882624961,0.9207364397150187,46.76020284295331,7.083449485404193e-14,6.220478544781518e-16,0.0,0.0,0.0,0.0,0.0,0.0,180.16290866184045,25.0,0.0,0.0,0.0,0.0,0.0,0.0,207.6114967272759,415.2229934545518,415.2229934545518,415.2229934545518,415.2229934545518,415.2229934545518,415.2229934545518,0.0,1.1523542679750776,2.023869695369462,0.0,0.0,0.0,0.0,0.0,13.155153019901501
2887,98.29081355879218,1.035564653854407,1.3149486995520046,43.32390306902175,184.0892094836006,0.9,7,0.927068910017135,0.9874789078769352,43.32390306902175,1.1060818341323625e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.304541948540116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.54463318504818,155.54463318504818,155.54463318504818,155.54463318504818,155.54463318504818,155.54463318504818,155.54463318504818,0.0,5.696657848287568,0.0,0.0,0.0,0.0,0.0,0.0,39.876604938012974
2888,75.53045964633715,0.8560304199405316,1.4543568060955898,69.31564623381799,212.4438872890418,0.9,7,0.9677463412229925,0.9133649442344102,69.31564623381799,1.0552604611965615e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.459503955911636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5834430621156,202.5834430621156,202.5834430621156,202.5834430621156,202.5834430621156,202.5834430621156,202.5834430621156,0.0,8.635452967924582,0.0,0.0,0.0,0.0,0.0,0.0,60.448170775472065
2889,104.07654827770871,0.8503998184005706,1.925472831916188,54.51577030774677,173.5086947129446,0.9,7,1.0490029703023134,1.0110003761950785,54.51577030774677,7.731817653333966e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.343896390147865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.02765732980544,162.02765732980544,162.02765732980544,162.02765732980544,162.02765732980544,162.02765732980544,162.02765732980544,0.0,7.591287662200039,0.0,0.0,0.0,0.0,0.0,0.0,53.13901363540026
2890,99.83240949869591,0.9821408687097435,0.757133552271218,56.2122930670609,175.5446029667013,0.9,7,1.0445672250898306,1.0960099394548055,56.2122930670609,2.9294515625012802e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.39623032096921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.57466084885448,150.57466084885448,150.57466084885448,150.57466084885448,150.57466084885448,150.57466084885448,150.57466084885448,0.0,3.7274433691574664,0.0,0.0,0.0,0.0,0.0,0.0,26.09210358410227
2891,100.64027591294551,0.837259651555693,1.5948070383931348,46.38455192470515,198.43526181907274,0.9,7,1.0003546243635844,0.94306289855737,46.38455192470515,2.3530236890523307e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.413986683425357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.44130756395032,189.44130756395032,189.44130756395032,189.44130756395032,189.44130756395032,189.44130756395032,189.44130756395032,0.0,7.172007385118573,0.0,0.0,0.0,0.0,0.0,0.0,50.20405169583001
2892,119.10815676823049,1.1642937458246245,0.7196314733519631,53.93684702492816,210.69051306144073,0.9,7,1.0108411890444995,0.9936991190330875,53.93684702492816,2.8667399646071775e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.47404487865337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.89257703638742,192.89257703638742,192.89257703638742,192.89257703638742,192.89257703638742,192.89257703638742,192.89257703638742,0.0,4.541422357759279,0.0,0.0,0.0,0.0,0.0,0.0,31.789956504314947
2893,97.08890213815465,1.2899078442747482,2.353429789268848,43.186922839732055,151.83347119012885,0.9,7,1.0165487376592621,1.0884648660742606,43.186922839732055,1.2979530328964359e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.165141561623614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.62149285211493,127.62149285211493,127.62149285211493,127.62149285211493,127.62149285211493,127.62149285211493,127.62149285211493,0.0,7.8948577323375275,0.0,0.0,0.0,0.0,0.0,0.0,55.26400412636269
2894,87.00828469667947,0.7874412088325373,0.36115192499899257,64.28266454172419,194.54074129898763,0.9,7,0.9239030366835899,1.0984228999407302,64.28266454172419,5.4652311946500656e-11,2.6051696574749472e-11,5.505648432441804e-12,3.5213134343629946e-15,0.0,0.0,0.0,0.0,76.95741782297843,2.051515091948139,4.303752058772851,20.364548180635907,0.0,0.0,0.0,0.0,147.26850968698741,294.53701937397483,441.8055290609623,589.0740387479497,589.0740387479497,589.0740387479497,589.0740387479497,0.0,1.913636318018652,3.727895169665431,5.3029803228696055,5.681807093280027,0.0,0.0,0.0,31.249939013040144
2895,94.74887916316538,1.1835688987426294,2.272390705616191,47.57129349727525,242.0046745016304,0.9,7,1.0795474164792853,0.9947754171028167,47.57129349727525,2.4777107466839493e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.486371101857886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.36487691415144,236.36487691415144,236.36487691415144,236.36487691415144,236.36487691415144,236.36487691415144,236.36487691415144,0.0,15.262767200883811,0.0,0.0,0.0,0.0,0.0,0.0,106.83937040618669
2896,86.97284277475973,0.9451797787813624,0.6816143323948641,59.270547551077826,183.3200109109183,0.9,7,0.974161545708407,1.0990467621524704,59.270547551077826,6.028947070453938e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.26888037905073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.24034227138614,146.24034227138614,146.24034227138614,146.24034227138614,146.24034227138614,146.24034227138614,146.24034227138614,0.0,3.0937974646041955,0.0,0.0,0.0,0.0,0.0,0.0,21.656582252229367
2897,117.0782841264549,0.7571098079428992,0.4814195261521817,64.92996861712882,187.75736144585477,0.9,7,1.0348899564664462,0.9644993718196463,64.92996861712882,5.697560095649763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4492583622513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.31415318781626,181.31415318781626,181.31415318781626,181.31415318781626,181.31415318781626,181.31415318781626,181.31415318781626,0.0,2.903383610035235,0.0,0.0,0.0,0.0,0.0,0.0,20.323685270246642
2898,99.48478385999191,0.869710923,0.9265471937640116,60.807209005553354,184.98047547602806,0.9,7,1.0593204451195155,0.9742309992425654,60.807209005553354,9.612678370438793e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26772656605659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0230220500376,181.0230220500376,181.0230220500376,181.0230220500376,181.0230220500376,181.0230220500376,181.0230220500376,0.0,4.609969506269194,0.0,0.0,0.0,0.0,0.0,0.0,32.26978654388436
2899,97.41462120121638,0.8963709888826665,1.1798005587033007,51.34258590640795,198.16753774639838,0.9,7,0.9596929530245066,1.0865859875479191,51.34258590640795,1.0476803129362131e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.622237871800007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.52272945314826,157.52272945314826,157.52272945314826,157.52272945314826,157.52272945314826,157.52272945314826,157.52272945314826,0.0,5.144063282135589,0.0,0.0,0.0,0.0,0.0,0.0,36.00844297494912
2900,94.9479548446886,1.0924012873058249,1.405276293670039,63.18565969378446,182.97501354005178,0.9,7,1.0955943283318272,1.0418239162538572,63.18565969378446,1.7543303020787671e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.212721753384763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.1768157171637,173.1768157171637,173.1768157171637,173.1768157171637,173.1768157171637,173.1768157171637,173.1768157171637,0.0,7.796289785639399,0.0,0.0,0.0,0.0,0.0,0.0,54.57402849947579
2901,101.61193250443971,1.056262271876966,0.9539946144507898,47.40902844698124,190.5021154945575,0.9,7,1.0683304821247699,0.9381396845515322,47.40902844698124,1.8137315484503123e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.384299638659336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.24522650424015,195.24522650424015,195.24522650424015,195.24522650424015,195.24522650424015,195.24522650424015,195.24522650424015,0.0,6.029008769149439,0.0,0.0,0.0,0.0,0.0,0.0,42.20306138404608
2902,109.0909892541456,1.0739492703804108,2.3614309282970307,64.75306092704167,178.4333491001042,0.9,7,1.043501074556926,0.9715975377096522,64.75306092704167,7.420144794386468e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.543608901061798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.47455439780302,172.47455439780302,172.47455439780302,172.47455439780302,172.47455439780302,172.47455439780302,172.47455439780302,0.0,11.0961717768144,0.0,0.0,0.0,0.0,0.0,0.0,77.67320243770081
2903,101.38841345121902,0.864674674947034,1.4742815568853669,55.35029036779853,174.09118366228904,0.9,7,0.9699971315773928,0.9025112076529045,55.35029036779853,5.4665931553556536e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.435969504496867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.3980792903907,168.3980792903907,168.3980792903907,168.3980792903907,168.3980792903907,168.3980792903907,168.3980792903907,0.0,7.1854539347339,0.0,0.0,0.0,0.0,0.0,0.0,50.2981775431373
2904,94.21191438377409,0.8246485845206961,2.4979200658828393,51.60932947668191,167.11525692322246,0.9,7,1.0721910442196085,0.9178045055077602,51.60932947668191,3.1434792324865353e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.025494257425422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.70357595245076,175.70357595245076,175.70357595245076,175.70357595245076,175.70357595245076,175.70357595245076,175.70357595245076,0.0,12.527442721630235,0.0,0.0,0.0,0.0,0.0,0.0,87.69209905141166
