Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,e0_st10,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reaccion10,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,producto10,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,productivity_specif10,Productividad_especifica_global
3735,91.47450218526254,1.2612785646924212,0.3702270472389398,55.24682073188655,197.7661174680331,0.9,10,0.9691020916806293,1.0998018451433276,55.24682073188655,9.905946819260558e-13,1.3515013408640271e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.49424461230434,30.257809747475584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.83734579401985,313.6746915880397,313.6746915880397,313.6746915880397,313.6746915880397,313.6746915880397,313.6746915880397,313.6746915880397,313.6746915880397,313.6746915880397,0.0,1.8344784085202364,2.709884445014494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74390222763769
3736,104.88266837567895,1.1607049286232525,2.0236174202385357,62.85775123451052,235.47842262934927,0.9,10,1.0109186209722836,0.9064742508485278,62.85775123451052,1.2456161617768432e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.867722861195904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.34931697764424,236.34931697764424,236.34931697764424,236.34931697764424,236.34931697764424,236.34931697764424,236.34931697764424,236.34931697764424,236.34931697764424,236.34931697764424,0.0,13.227724585483365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.27724585483367
3737,86.6136432567349,0.8564341825088536,1.158373712572441,64.16690542478841,169.11858698391072,0.9,10,0.9279149480362988,0.9565833409388742,64.16690542478841,8.532637015321127e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.595030274232084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.64515784815237,147.64515784815237,147.64515784815237,147.64515784815237,147.64515784815237,147.64515784815237,147.64515784815237,147.64515784815237,147.64515784815237,147.64515784815237,0.0,5.768508818557438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.68508818557438
3738,74.81862118076563,1.2942274430332694,0.1144609828346623,50.229237106543366,182.4206415910808,0.9,10,0.9159654510534748,0.9927492904059637,50.229237106543366,20.473300855071862,7.221144020770138e-14,4.1291596599818e-15,2.361116112430427e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.840886976869617,290.73924341518443,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.48024398919415,302.9604879783883,454.44073196758245,605.9209759567766,605.9209759567766,605.9209759567766,605.9209759567766,605.9209759567766,605.9209759567766,605.9209759567766,0.0,19.319274010205266,1.0146706265436436,1.4044148242878076,1.7382544876418713,0.0,0.0,0.0,0.0,0.0,0.0,14.775163144955906
3739,104.31926187308174,1.2227596467864101,0.8034584195827067,64.51992779764078,185.26159304956548,0.9,10,1.0922985808408232,0.9830150018359504,64.51992779764078,1.623919352387708e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.107117517720596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.27171743560962,185.27171743560962,185.27171743560962,185.27171743560962,185.27171743560962,185.27171743560962,185.27171743560962,185.27171743560962,185.27171743560962,185.27171743560962,0.0,5.131168871197826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.311688711978256
3740,95.86602953291155,1.0199464107641707,1.1518590275260348,56.865429532324335,193.56531562946208,0.9,10,1.0671356087809138,0.943999100901573,56.865429532324335,1.3463628950454183e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.237970231125892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.93281133663672,196.93281133663672,196.93281133663672,196.93281133663672,196.93281133663672,196.93281133663672,196.93281133663672,196.93281133663672,196.93281133663672,196.93281133663672,0.0,7.230083947723605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.30083947723604
3741,111.07327908079962,0.7606705450199303,1.7758246572579608,63.84018495890948,171.2790901399297,0.9,10,0.9606063264337356,0.9598507914320699,63.84018495890948,3.3898033006566113e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.102526758939263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.27251937343144,154.27251937343144,154.27251937343144,154.27251937343144,154.27251937343144,154.27251937343144,154.27251937343144,154.27251937343144,154.27251937343144,154.27251937343144,0.0,7.310618350860752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.10618350860751
3742,91.68784220022152,1.2310018724229819,0.7744216602434062,63.90662916889597,214.99338017367543,0.9,10,0.9336262109668707,1.030657910727353,63.90662916889597,4.976355109368325e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.002558858855515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.2774684430153,175.2774684430153,175.2774684430153,175.2774684430153,175.2774684430153,175.2774684430153,175.2774684430153,175.2774684430153,175.2774684430153,175.2774684430153,0.0,4.8684725196943175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.68472519694318
3743,100.19219515071242,0.70045567185434,2.402549637395349,60.375880712251885,168.77901601464046,0.9,10,1.0876704211722028,1.0451932676012727,60.375880712251885,2.762408623282714e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.701331228556523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.07444824963716,158.07444824963716,158.07444824963716,158.07444824963716,158.07444824963716,158.07444824963716,158.07444824963716,158.07444824963716,158.07444824963716,158.07444824963716,0.0,10.752390092577894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.52390092577893
3744,100.14694298103915,1.2961033655991243,1.3161640969661943,68.93800256649212,160.41737647910642,0.9,10,0.9367526076081545,0.9727900201864945,68.93800256649212,1.1099781054220863e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.130644868686524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.02718299298337,139.02718299298337,139.02718299298337,139.02718299298337,139.02718299298337,139.02718299298337,139.02718299298337,139.02718299298337,139.02718299298337,139.02718299298337,0.0,5.761436702149389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6143670214939
3745,114.32436682789123,1.0369008627547183,1.1116828376932273,73.00869491372438,179.89418894194858,0.9,10,0.9482451180541687,1.0995349682618039,73.00869491372438,4.2518863453804965e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48396872705206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.62758094921293,139.62758094921293,139.62758094921293,139.62758094921293,139.62758094921293,139.62758094921293,139.62758094921293,139.62758094921293,139.62758094921293,139.62758094921293,0.0,4.735711879286528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.35711879286527
3746,95.54385587943047,0.9056693777747901,2.1362291471686103,65.8468713790868,157.1455046760662,0.9,10,1.046081283000148,0.94328928737831,65.8468713790868,5.097400656740617e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28794950631324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.84294946835894,156.84294946835894,156.84294946835894,156.84294946835894,156.84294946835894,156.84294946835894,156.84294946835894,156.84294946835894,156.84294946835894,156.84294946835894,0.0,9.629385786563638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.29385786563638
3747,84.77361407449182,0.9546312137997075,2.401515629936357,57.926763537089165,185.17364783525963,0.9,10,1.0922163397276985,0.9817232364649353,57.926763537089165,5.022408087170431e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.359098810719363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.41347368209034,185.41347368209034,185.41347368209034,185.41347368209034,185.41347368209034,185.41347368209034,185.41347368209034,185.41347368209034,185.41347368209034,185.41347368209034,0.0,11.333966242724657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.3396624272466
3748,116.99170372655595,1.0141396900883448,0.8350806647594372,57.17950650385206,169.6724170835402,0.9,10,0.9012454748144015,1.0195340110013584,57.17950650385206,7.90796181011587e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.214190599629255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.98799137897788,134.98799137897788,134.98799137897788,134.98799137897788,134.98799137897788,134.98799137897788,134.98799137897788,134.98799137897788,134.98799137897788,134.98799137897788,0.0,3.532404828176251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3240482817625
3749,103.22879021971491,0.7677474651522775,1.9509258545975123,73.59485804709179,209.05766408576966,0.9,10,0.9214053722196048,0.9251763294593583,73.59485804709179,7.989424598786257e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.841942519790795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.3850030451891,187.3850030451891,187.3850030451891,187.3850030451891,187.3850030451891,187.3850030451891,187.3850030451891,187.3850030451891,187.3850030451891,187.3850030451891,0.0,9.945100026091666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45100026091664
3750,100.00897761972864,0.8599807848641348,1.8932806436367737,63.52123327592899,165.39206349650954,0.9,10,0.962368146519906,0.9736566728794449,63.52123327592899,6.651684768360113e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.218479906263443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.12706462840782,147.12706462840782,147.12706462840782,147.12706462840782,147.12706462840782,147.12706462840782,147.12706462840782,147.12706462840782,147.12706462840782,147.12706462840782,0.0,8.075704745148695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.75704745148695
3751,105.70650049500996,1.2364351445459705,0.3609391966651551,62.86933751164659,189.40011966616666,0.9,10,1.002118916358193,1.0136963953187936,62.86933751164659,1.0004701212843556e-10,7.486819521803897e-11,5.082145340265942e-11,2.872018846593863e-11,1.0461406012389782e-11,6.538656485687529e-13,1.6928944710660914e-17,0.0,0.0,0.0,0.0,75.26597203915847,0.8032129208160782,1.0733403229044363,1.5812033590207644,2.797998798855586,7.6814773019449305,29.26152774456122,0.0,0.0,0.0,0.0,168.51327399310023,337.02654798620046,505.53982197930065,674.0530959724009,842.5663699655012,1011.0796439586014,1179.5929179517016,1179.5929179517016,1179.5929179517016,1179.5929179517016,0.0,2.2389038423024443,4.430526607634015,6.5533221802825805,8.562260802439232,10.335482286950105,11.33456636311422,9.957334078971925,0.0,0.0,0.0,69.70133855280349
3752,105.48499764421138,1.10197102241083,1.5887037588265753,51.82578696217847,178.20967845556095,0.9,10,1.06909463055462,1.0600522738196883,51.82578696217847,3.085270103054345e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0666941480765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.75684308177964,161.75684308177964,161.75684308177964,161.75684308177964,161.75684308177964,161.75684308177964,161.75684308177964,161.75684308177964,161.75684308177964,161.75684308177964,0.0,7.330361403313309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30361403313309
3753,104.58285544512422,0.9350346853232421,1.994620744293726,39.416840673222374,163.20247749896825,0.9,10,0.9353136232517117,1.0127228207085661,39.416840673222374,6.142655816597055e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.093538889854152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.65503579920693,135.65503579920693,135.65503579920693,135.65503579920693,135.65503579920693,135.65503579920693,135.65503579920693,135.65503579920693,135.65503579920693,135.65503579920693,0.0,7.936041604569362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3604160456936
3754,85.76488224307316,1.2226950021128629,2.226258510773995,61.8729542238405,160.83072677363097,0.9,10,1.05449515530345,0.9903863606526425,61.8729542238405,3.0427116032893516e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833078322222274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.11732839845504,154.11732839845504,154.11732839845504,154.11732839845504,154.11732839845504,154.11732839845504,154.11732839845504,154.11732839845504,154.11732839845504,154.11732839845504,0.0,9.733882777687397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.33882777687397
3755,99.9747258278093,0.9186062767094051,0.9630912466521615,74.93464719574223,153.21709890770208,0.9,10,1.0619166072253705,1.0655611214540022,74.93464719574223,1.0324626440195315e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.74797494396331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.42374858522285,137.42374858522285,137.42374858522285,137.42374858522285,137.42374858522285,137.42374858522285,137.42374858522285,137.42374858522285,137.42374858522285,137.42374858522285,0.0,4.469359326449009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.69359326449009
3756,104.22953586598511,0.8647239733622828,2.205682609616622,60.024426553134745,194.43325229916115,0.9,10,1.0756876900692418,1.066525558368407,60.024426553134745,2.88983219649234e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.990398754470124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.49320164672505,176.49320164672505,176.49320164672505,176.49320164672505,176.49320164672505,176.49320164672505,176.49320164672505,176.49320164672505,176.49320164672505,176.49320164672505,0.0,11.037448431196019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.3744843119602
3757,92.3647631321557,0.7794683676123694,0.9382410058303533,55.440085301843595,165.09346408958228,0.9,10,0.9995707124993134,1.077835105732209,55.440085301843595,1.312612526361986e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.439494083395196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.79504080562344,137.79504080562344,137.79504080562344,137.79504080562344,137.79504080562344,137.79504080562344,137.79504080562344,137.79504080562344,137.79504080562344,137.79504080562344,0.0,4.120727438697923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.207274386979236
3758,83.53078049341131,1.0536174861451026,1.937469402947907,67.97827355191126,203.57296958855892,0.9,10,1.08846389058677,1.0976044710308501,67.97827355191126,1.9378824444128025e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66295242188007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.68989750898473,181.68989750898473,181.68989750898473,181.68989750898473,181.68989750898473,181.68989750898473,181.68989750898473,181.68989750898473,181.68989750898473,181.68989750898473,0.0,9.240214470885267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.40214470885269
3759,106.84961736830313,0.9495996434863794,0.8652791578475324,56.56372976048549,179.30461750867568,0.9,10,1.0187224364899146,0.956550776215339,56.56372976048549,6.145529042535388e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82048350498983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.86277741631199,171.86277741631199,171.86277741631199,171.86277741631199,171.86277741631199,171.86277741631199,171.86277741631199,171.86277741631199,171.86277741631199,171.86277741631199,0.0,4.315938991418228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15938991418227
3760,96.23464167105537,1.2311905617043624,0.3160091741752202,51.79896420751011,162.38629722973545,0.9,10,1.005274078605181,0.917954891261996,51.79896420751011,7.071223548284472e-12,4.60086870521543e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.73891697728995,37.792301088860725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.04976191278232,320.09952382556463,320.09952382556463,320.09952382556463,320.09952382556463,320.09952382556463,320.09952382556463,320.09952382556463,320.09952382556463,320.09952382556463,0.0,1.7073993072861877,2.4336391659094785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.119572076140045
3761,109.23589876846694,0.8850995860379233,2.34921427689675,77.39771020240264,179.23183299334394,0.9,10,0.9927395794471173,1.068601907948836,77.39771020240264,3.2941342073798765e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.065890528714576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8570046218565,149.8570046218565,149.8570046218565,149.8570046218565,149.8570046218565,149.8570046218565,149.8570046218565,149.8570046218565,149.8570046218565,149.8570046218565,0.0,9.946773762642117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46773762642117
3762,100.29203210412562,0.9290975150677856,2.398390412785987,80.05094148325712,133.5449183225605,0.9,10,1.0023063657587803,0.9219391182076225,80.05094148325712,3.4399785175764386e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.752973113707263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.66766253361791,130.66766253361791,130.66766253361791,130.66766253361791,130.66766253361791,130.66766253361791,130.66766253361791,130.66766253361791,130.66766253361791,130.66766253361791,0.0,8.857039291436934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.57039291436934
3763,92.84495038537221,1.0336529657723212,2.0151529215770596,59.64809093076015,165.18540686044182,0.9,10,1.0763179639123315,0.9191823513397145,59.64809093076015,4.989551635799681e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37076089306201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.08169170005814,174.08169170005814,174.08169170005814,174.08169170005814,174.08169170005814,174.08169170005814,174.08169170005814,174.08169170005814,174.08169170005814,174.08169170005814,0.0,9.476019676779021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.76019676779022
3764,108.79078314305622,0.722461040398688,2.11544746052257,62.186083252725524,171.60394188584996,0.9,10,1.0594482213090144,1.0930163773833899,62.186083252725524,1.706277063128419e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.026726968338192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.70035699943378,149.70035699943378,149.70035699943378,149.70035699943378,149.70035699943378,149.70035699943378,149.70035699943378,149.70035699943378,149.70035699943378,149.70035699943378,0.0,8.304355930078971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.04355930078971
3765,114.36787771179173,1.0845744988448547,0.27621589477016123,52.78246571476785,199.4048012659266,0.9,10,1.0378093816650669,0.9494225019659299,52.78246571476785,8.605348031658735e-14,8.62566260605064e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.27308862129101,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.1716261905458,392.3432523810916,392.3432523810916,392.3432523810916,392.3432523810916,392.3432523810916,392.3432523810916,392.3432523810916,392.3432523810916,392.3432523810916,0.0,1.591358084595474,2.6460853822448382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.137811131325964
3766,96.8121682839963,1.1838498337786239,2.3316867367845098,71.66197419046736,206.39976010041366,0.9,10,0.9191083114846345,0.9789155959740206,71.66197419046736,4.085407778812224e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.053793231436044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.41070731657177,174.41070731657177,174.41070731657177,174.41070731657177,174.41070731657177,174.41070731657177,174.41070731657177,174.41070731657177,174.41070731657177,174.41070731657177,0.0,11.585831201159259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.85831201159256
3767,103.34795274931066,1.0936763648057042,0.7177444766362312,64.29136915370455,134.62940689987946,0.9,10,1.065726766166683,1.090942128981596,64.29136915370455,4.607704226628651e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75303945250128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.36589931883614,118.36589931883614,118.36589931883614,118.36589931883614,118.36589931883614,118.36589931883614,118.36589931883614,118.36589931883614,118.36589931883614,118.36589931883614,0.0,3.3106527761391567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10652776139156
3768,97.86133174152656,0.9028630195917325,0.8996748746800414,78.10270689268911,185.94165454381877,0.9,10,0.9256095051440213,1.0435338806142207,78.10270689268911,2.4083344504400317e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.019928687639705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4364134607642,148.4364134607642,148.4364134607642,148.4364134607642,148.4364134607642,148.4364134607642,148.4364134607642,148.4364134607642,148.4364134607642,148.4364134607642,0.0,4.635750907155001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.35750907155001
3769,93.43548872976567,0.835470991597933,2.2452168356439097,35.17655416283401,208.26339343115083,0.9,10,0.9253358201410772,1.0318752114529341,35.17655416283401,3.3080962769052134e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.410626562823632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0844914620677,168.0844914620677,168.0844914620677,168.0844914620677,168.0844914620677,168.0844914620677,168.0844914620677,168.0844914620677,168.0844914620677,168.0844914620677,0.0,10.907051103785244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.07051103785244
3770,88.011907373232,0.9443676190906968,0.162434209983563,52.52199317088933,193.69674588799444,0.9,10,1.0634004663499068,1.0648984217281297,52.52199317088933,9.737351208868968e-13,4.984478813844764e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.65646479690307,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.08185150292684,348.1637030058537,348.1637030058537,348.1637030058537,348.1637030058537,348.1637030058537,348.1637030058537,348.1637030058537,348.1637030058537,348.1637030058537,0.0,0.8943029541020229,1.2911379790878734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.265810801334798
3771,104.59278887698746,1.2173909596707868,0.7736162236627657,41.34181898204834,200.04863181675,0.9,10,1.0412674115520395,1.0764046590617808,41.34181898204834,7.344094423406584e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.90312445165064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.16657142317206,174.16657142317206,174.16657142317206,174.16657142317206,174.16657142317206,174.16657142317206,174.16657142317206,174.16657142317206,174.16657142317206,174.16657142317206,0.0,3.967065524345019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.67065524345019
3772,102.72765937491856,0.7710965894978322,2.311385158529655,78.54341277187042,151.37811777820312,0.9,10,1.0347365799589292,1.0765628641799851,78.54341277187042,4.745526666634487e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.157075915295685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.94714017538834,130.94714017538834,130.94714017538834,130.94714017538834,130.94714017538834,130.94714017538834,130.94714017538834,130.94714017538834,130.94714017538834,130.94714017538834,0.0,8.10463111406331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0463111406331
3773,84.48831617576998,0.8423048679573677,0.5680543720685608,65.0347266651726,170.17285146406968,0.9,10,1.0353254547229263,0.9860951264432133,65.0347266651726,7.110994014537114e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.430835348505795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.8017848269052,160.8017848269052,160.8017848269052,160.8017848269052,160.8017848269052,160.8017848269052,160.8017848269052,160.8017848269052,160.8017848269052,160.8017848269052,0.0,3.619148358693034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19148358693034
3774,90.82221356593534,1.046953355870695,1.2016484490654982,49.555485609562766,182.51815591323245,0.9,10,1.0599298858634696,0.9696110068228992,49.555485609562766,2.376425370484488e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.438226033846924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.56768448732416,179.56768448732416,179.56768448732416,179.56768448732416,179.56768448732416,179.56768448732416,179.56768448732416,179.56768448732416,179.56768448732416,179.56768448732416,0.0,6.5444349159386315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.44434915938632
3775,99.49177386147063,1.2279032869432602,1.0384876925975957,57.057738361847115,172.98464973116336,0.9,10,0.9571452011911729,0.9011649534257857,57.057738361847115,3.2657638253459563e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57878179272509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.3573899722221,165.3573899722221,165.3573899722221,165.3573899722221,165.3573899722221,165.3573899722221,165.3573899722221,165.3573899722221,165.3573899722221,165.3573899722221,0.0,5.236344804482485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36344804482485
3776,103.61706534296111,0.7659784912075912,1.313138872905629,61.065316023423996,210.33854108247942,0.9,10,1.0514214231657775,1.0867370367374498,61.065316023423996,3.0393822091410536e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58727811748114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.15286648179756,183.15286648179756,183.15286648179756,183.15286648179756,183.15286648179756,183.15286648179756,183.15286648179756,183.15286648179756,183.15286648179756,183.15286648179756,0.0,6.406796258430755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06796258430754
3777,112.09356309525977,1.2638152683013513,2.014001587449237,51.67491491927974,189.2081733938834,0.9,10,0.95593529077283,0.9262641551911687,51.67491491927974,1.9667905241596186e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.628963623283735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.74219223812432,175.74219223812432,175.74219223812432,175.74219223812432,175.74219223812432,175.74219223812432,175.74219223812432,175.74219223812432,175.74219223812432,175.74219223812432,0.0,9.968946331366299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68946331366298
