Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,producto0,producto1,producto2,producto3,producto4,producto5,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,Productividad_especifica_global
2748,86.79251952297578,0.8100938559030053,1.2497086340870354,61.05233661232715,180.06983858350145,0.9,5,0.9373264640871233,0.9837144489618906,61.05233661232715,4.40866611073182e-14,0.0,0.0,0.0,0.0,0.0,27.897983297902947,0.0,0.0,0.0,0.0,0.0,154.4206275913673,154.4206275913673,154.4206275913673,154.4206275913673,154.4206275913673,0.0,5.535189620784341,0.0,0.0,0.0,0.0,27.675948103921705
2749,87.67933361038972,1.2846932751155846,2.269599511348801,71.99926738347817,169.63335556353852,0.9,5,1.0957734002502615,1.0008676008490667,71.99926738347817,2.8354145850848197e-13,0.0,0.0,0.0,0.0,0.0,14.614064649816932,0.0,0.0,0.0,0.0,0.0,167.14673029442605,167.14673029442605,167.14673029442605,167.14673029442605,167.14673029442605,0.0,11.437388180469002,0.0,0.0,0.0,0.0,57.186940902345015
2750,89.25831396482268,1.2949837302181544,0.6701361619502608,56.984600469692765,186.59299164863057,0.9,5,1.0579488658016811,1.0255323819694429,56.984600469692765,4.022356493725617e-11,0.0,0.0,0.0,0.0,0.0,41.751737560745674,0.0,0.0,0.0,0.0,0.0,173.24197910932853,173.24197910932853,173.24197910932853,173.24197910932853,173.24197910932853,0.0,4.149335793684618,0.0,0.0,0.0,0.0,20.74667896842309
2751,114.0404114595421,1.2288105435777235,1.3662645595274026,59.8748951277815,171.52402439095255,0.9,5,0.9537184571847195,1.06436536484188,59.8748951277815,2.1212820006233008e-12,0.0,0.0,0.0,0.0,0.0,22.66856560171673,0.0,0.0,0.0,0.0,0.0,138.32380307010445,138.32380307010445,138.32380307010445,138.32380307010445,138.32380307010445,0.0,6.102009518397977,0.0,0.0,0.0,0.0,30.510047591989885
2752,109.79275416962696,0.8378888581202615,1.005431200558663,73.03963236237732,195.03132151483243,0.9,5,1.089927476488786,0.9217792892308123,73.03963236237732,3.826275490643371e-14,0.0,0.0,0.0,0.0,0.0,34.995235488979944,0.0,0.0,0.0,0.0,0.0,207.54751025604398,207.54751025604398,207.54751025604398,207.54751025604398,207.54751025604398,0.0,5.930736208973391,0.0,0.0,0.0,0.0,29.65368104486695
2753,92.26350320988075,1.0040642765827812,1.8343833321620406,65.45834891526849,155.8922318007252,0.9,5,0.9814501561696964,1.005185965534443,65.45834891526849,5.163942519157748e-16,0.0,0.0,0.0,0.0,0.0,21.468291006322847,0.0,0.0,0.0,0.0,0.0,136.9899843842373,136.9899843842373,136.9899843842373,136.9899843842373,136.9899843842373,0.0,6.38103817131466,0.0,0.0,0.0,0.0,31.905190856573295
2754,104.9048266110963,1.2405347738206434,2.0143935799647195,50.998068583024704,177.5622997330426,0.9,5,1.0455879122894165,1.0234892535497118,50.998068583024704,2.785271868439134e-14,0.0,0.0,0.0,0.0,0.0,17.446259720592586,0.0,0.0,0.0,0.0,0.0,163.25652103502608,163.25652103502608,163.25652103502608,163.25652103502608,163.25652103502608,0.0,9.35768030796465,0.0,0.0,0.0,0.0,46.78840153982324
2755,98.42133585681813,1.295675028180719,2.182571458892386,42.008634094271834,187.0642918336273,0.9,5,1.040834981681055,0.9519856575516755,42.008634094271834,2.6733048617861983e-16,0.0,0.0,0.0,0.0,0.0,18.141867023166846,0.0,0.0,0.0,0.0,0.0,184.07079087526876,184.07079087526876,184.07079087526876,184.07079087526876,184.07079087526876,0.0,10.14618785598051,0.0,0.0,0.0,0.0,50.73093927990256
2756,114.34065855630966,0.9174163009165734,0.19547928890299035,60.66536600207006,168.11865962010683,0.9,5,0.9784086692732947,1.002928594262599,60.66536600207006,2.003107600333444e-13,8.600744403519103e-20,0.0,0.0,0.0,0.0,170.57704465711748,75.0,0.0,0.0,0.0,0.0,147.60759587662653,295.21519175325307,295.21519175325307,295.21519175325307,295.21519175325307,0.0,0.86534267358974,1.2021286116763965,0.0,0.0,0.0,5.409578752543784
2757,81.50239343668954,0.736342783742924,0.08493110901361711,47.95121863354824,224.93241745721332,0.9,5,0.9067924251167712,0.9056164191802956,47.95121863354824,2.955759185021064,8.760330250806246e-17,0.0,0.0,0.0,0.0,32.80810429505374,448.0980991777851,0.0,0.0,0.0,0.0,202.70205706762664,405.4041141352533,405.4041141352533,405.4041141352533,405.4041141352533,0.0,6.178414188295137,0.8430003838745451,0.0,0.0,0.0,3.7935017274354537
2758,98.08834600552385,0.9028591869344696,2.453305935834564,69.38670503702284,178.7487244883339,0.9,5,0.9782653478192366,1.0313597823641454,69.38670503702284,2.500355576627227e-15,0.0,0.0,0.0,0.0,0.0,15.433068566195244,0.0,0.0,0.0,0.0,0.0,152.59206099707762,152.59206099707762,152.59206099707762,152.59206099707762,152.59206099707762,0.0,9.887344201354544,0.0,0.0,0.0,0.0,49.436721006772714
2759,104.18491311701479,1.2032973469969848,0.8336268975134945,54.89390843076424,202.30360903376422,0.9,5,0.9472259210136798,0.9600862347457632,54.89390843076424,2.760051807670142e-12,0.0,0.0,0.0,0.0,0.0,36.732468855827626,0.0,0.0,0.0,0.0,0.0,179.634384819535,179.634384819535,179.634384819535,179.634384819535,179.634384819535,0.0,4.8903433505814,0.0,0.0,0.0,0.0,24.451716752907
2760,114.3850382093546,1.0261549259626497,0.3246119711015086,73.0298356469165,149.28919507459793,0.9,5,1.063979310028687,0.9194723354882789,73.0298356469165,9.505901122842813e-13,2.841604274377782e-16,0.0,0.0,0.0,0.0,98.49470858695308,25.0,0.0,0.0,0.0,0.0,155.476731355133,310.953462710266,310.953462710266,310.953462710266,310.953462710266,0.0,1.5785287716027412,2.517949686008794,0.0,0.0,0.0,11.330773587039571
2761,99.30545561643238,0.8029630339891813,1.8070272733572492,54.23875237957406,176.81937854377153,0.9,5,0.9734220100519797,0.9275739949426005,54.23875237957406,1.83869976802816e-16,0.0,0.0,0.0,0.0,0.0,22.260703559094168,0.0,0.0,0.0,0.0,0.0,167.00326683908798,167.00326683908798,167.00326683908798,167.00326683908798,167.00326683908798,0.0,7.502155823411166,0.0,0.0,0.0,0.0,37.510779117055826
2762,92.96811333386187,1.228395721020904,0.10231796676634494,73.86946939794342,212.05058856847188,0.9,5,1.0721949643598698,1.0001684289383332,73.86946939794342,40.142694532833346,6.41591966772327,4.788258052636061e-13,2.225706633871942e-16,0.0,0.0,5.960430590886521,17.921174331043517,295.4146063698503,75.0,0.0,0.0,204.58915719285542,409.17831438571085,613.7674715785663,818.3566287714217,818.3566287714217,0.0,34.32455995807947,17.133618771574685,1.922251031715786,2.0754869190610497,0.0,7.264204216713673
2763,95.43784954149146,0.7358730836801436,2.345614448110478,49.30122680235753,175.30929449930312,0.9,5,1.0126730227088083,1.0943759893297855,49.30122680235753,2.846839710947655e-14,0.0,0.0,0.0,0.0,0.0,14.958950644969025,0.0,0.0,0.0,0.0,0.0,145.9990856985567,145.9990856985567,145.9990856985567,145.9990856985567,145.9990856985567,0.0,9.75998177704122,0.0,0.0,0.0,0.0,48.7999088852061
2764,111.33796391333269,0.9440413315097702,0.1879468332670781,65.29819709267325,147.85837958135374,0.9,5,0.9296529532543024,1.0959557121922017,65.29819709267325,1.452613825833466e-14,1.3229497816112442e-16,0.0,0.0,0.0,0.0,191.76588681789127,25.0,0.0,0.0,0.0,0.0,112.87981798974863,225.75963597949726,225.75963597949726,225.75963597949726,225.75963597949726,0.0,0.588633462722929,1.0414906113394207,0.0,0.0,0.0,4.686707751027393
2765,105.20135885117227,1.0673402411058934,0.636549474601978,52.827901780886066,191.96951876363548,0.9,5,1.0496878147473245,1.0701957505805053,52.827901780886066,1.0548201080267474e-10,0.0,0.0,0.0,0.0,0.0,42.321172603386906,0.0,0.0,0.0,0.0,0.0,169.46176256615948,169.46176256615948,169.46176256615948,169.46176256615948,169.46176256615948,0.0,4.004184008658533,0.0,0.0,0.0,0.0,20.020920043292666
2766,110.93380021835496,1.2212939451224232,0.047573538000969334,60.039069349800215,189.66149926532776,0.9,5,0.9724069143166146,1.0912663281873183,60.039069349800215,43.43986703591085,26.840664722021486,10.24146240813212,1.678050180365749e-15,1.5551013267569208e-16,0.0,6.802476859765134,10.120322286111762,20.25230192391176,764.0295389511396,50.0,0.0,152.10341751719704,304.2068350343941,456.31025255159113,608.4136700687882,760.5170875859852,0.0,22.360005135313116,17.976153496362432,12.274620362025699,0.7593736227649603,0.8934597531884774,2.680379259565432
2767,98.79760765680244,0.715481134581844,0.31288358014118495,67.31614775882214,156.97237820501581,0.9,5,1.0211785839716303,1.089298545023607,67.31614775882214,1.0564350091866675e-12,4.2340158212657647e-16,0.0,0.0,0.0,0.0,101.58897186442186,25.0,0.0,0.0,0.0,0.0,132.4404117377436,264.8808234754872,264.8808234754872,264.8808234754872,264.8808234754872,0.0,1.3036888680642944,2.0924478615655193,0.0,0.0,0.0,9.416015377044836
2768,93.37460989907335,1.0870636114124554,2.439853714882284,57.0250563770697,160.75543605836455,0.9,5,0.9697145566864563,0.9800852341128699,57.0250563770697,2.429932199113534e-14,0.0,0.0,0.0,0.0,0.0,14.505713390717817,0.0,0.0,0.0,0.0,0.0,143.148976117408,143.148976117408,143.148976117408,143.148976117408,143.148976117408,0.0,9.86845474342605,0.0,0.0,0.0,0.0,49.34227371713025
2769,96.27240963229197,0.9844178392217445,0.41849504332595294,60.79178271793552,172.99813725517026,0.9,5,1.0930366994071212,1.099881366663716,60.79178271793552,3.1088151616598695e-14,0.0,0.0,0.0,0.0,0.0,84.13338416776185,0.0,0.0,0.0,0.0,0.0,154.7293979261559,154.7293979261559,154.7293979261559,154.7293979261559,154.7293979261559,0.0,1.8390963284874613,0.0,0.0,0.0,0.0,9.195481642437306
2770,97.3986146367846,1.1211473443605104,1.6923003576076292,50.57092194067506,190.7323096724109,0.9,5,1.0765806193018979,0.9120737653999795,50.57092194067506,4.627952121901936e-15,0.0,0.0,0.0,0.0,0.0,21.82239016308948,0.0,0.0,0.0,0.0,0.0,202.62049438529888,202.62049438529888,202.62049438529888,202.62049438529888,202.62049438529888,0.0,9.284981749066716,0.0,0.0,0.0,0.0,46.42490874533359
2771,108.5048129973594,1.1978869846861848,0.6820606734706033,60.65650464170999,178.04563247127155,0.9,5,1.0836297132140902,0.9101392186986795,60.65650464170999,1.2029471920683547e-10,0.0,0.0,0.0,0.0,0.0,39.50719388663369,0.0,0.0,0.0,0.0,0.0,190.78617899441002,190.78617899441002,190.78617899441002,190.78617899441002,190.78617899441002,0.0,4.829150345171894,0.0,0.0,0.0,0.0,24.14575172585947
2772,96.36652045687345,1.1846345924996418,1.4091536884955425,80.25491298233274,170.45350701175104,0.9,5,0.9872028003433764,1.088107415471026,80.25491298233274,1.031517478396373e-12,0.0,0.0,0.0,0.0,0.0,22.698161570404004,0.0,0.0,0.0,0.0,0.0,139.18199559347423,139.18199559347423,139.18199559347423,139.18199559347423,139.18199559347423,0.0,6.131862052429515,0.0,0.0,0.0,0.0,30.65931026214757
2773,105.33050429418964,0.7082098862595363,0.46992455926027865,57.663569860635484,170.9753087908096,0.9,5,0.9942112443146376,1.0875059158380393,57.663569860635484,2.34372726073057e-10,0.0,0.0,0.0,0.0,0.0,55.81477602527434,0.0,0.0,0.0,0.0,0.0,140.6769515659125,140.6769515659125,140.6769515659125,140.6769515659125,140.6769515659125,0.0,2.520424905086252,0.0,0.0,0.0,0.0,12.602124525431261
2774,93.6779956562723,0.7617857989904333,0.45575880577096656,78.48253438282153,191.34071470246823,0.9,5,1.0931842959800508,1.004027991649945,78.48253438282153,2.57258369333776e-12,0.0,0.0,0.0,0.0,0.0,68.12591684202418,0.0,0.0,0.0,0.0,0.0,187.49835623162434,187.49835623162434,187.49835623162434,187.49835623162434,187.49835623162434,0.0,2.7522324090905155,0.0,0.0,0.0,0.0,13.761162045452577
2775,103.18088558710731,0.8694253257280872,1.5690118047801962,57.639463857934395,221.5618417658862,0.9,5,0.9421526249082743,0.9760405887121861,57.639463857934395,1.4558901594009118e-14,0.0,0.0,0.0,0.0,0.0,22.89006440554895,0.0,0.0,0.0,0.0,0.0,192.48232695650358,192.48232695650358,192.48232695650358,192.48232695650358,192.48232695650358,0.0,8.408990186582546,0.0,0.0,0.0,0.0,42.044950932912734
2776,99.94623071732967,0.7982892017070067,1.0504806712413295,61.95971416188595,172.49784209539632,0.9,5,1.0878898182658299,1.0521450418238933,61.95971416188595,3.7460187927619723e-13,0.0,0.0,0.0,0.0,0.0,31.16611079739433,0.0,0.0,0.0,0.0,0.0,160.52233747810288,160.52233747810288,160.52233747810288,160.52233747810288,160.52233747810288,0.0,5.150541192695865,0.0,0.0,0.0,0.0,25.752705963479325
2777,88.09806190796334,0.9242864921373561,0.6198060876287431,67.60272439606864,186.04324912647314,0.9,5,0.9734636529786883,0.9472383218675487,67.60272439606864,4.6088791966875225e-10,0.0,0.0,0.0,0.0,0.0,41.483159046041735,0.0,0.0,0.0,0.0,0.0,172.07465434322256,172.07465434322256,172.07465434322256,172.07465434322256,172.07465434322256,0.0,4.148060521433256,0.0,0.0,0.0,0.0,20.74030260716628
2778,93.58138551357449,1.2376083735708159,1.783647908978099,62.541128319826655,181.12985109639456,0.9,5,0.9438192326575459,1.0090768804742336,62.541128319826655,2.262330908842035e-13,0.0,0.0,0.0,0.0,0.0,18.64327302356221,0.0,0.0,0.0,0.0,0.0,152.47446090881468,152.47446090881468,152.47446090881468,152.47446090881468,152.47446090881468,0.0,8.17852427071741,0.0,0.0,0.0,0.0,40.892621353587046
2779,83.77130715263094,1.2986978537425515,0.2976168084917051,62.47944173997754,163.4184097353769,0.9,5,1.066046540109285,0.9136999455138702,62.47944173997754,2.8676807888795e-13,1.6834389282141463e-16,0.0,0.0,0.0,0.0,110.9310335364352,25.0,0.0,0.0,0.0,0.0,171.59951473076225,343.1990294615245,343.1990294615245,343.1990294615245,343.1990294615245,0.0,1.5469026949469515,2.5248026188922696,0.0,0.0,0.0,11.361611785015214
2780,108.79013085955802,1.0798932123442455,1.625428933249891,47.46950199835415,187.1489301071353,0.9,5,0.9295608966344728,1.0890588189792427,47.46950199835415,3.41016766642879e-14,0.0,0.0,0.0,0.0,0.0,21.45250190342569,0.0,0.0,0.0,0.0,0.0,143.7660591131929,143.7660591131929,143.7660591131929,143.7660591131929,143.7660591131929,0.0,6.701598711441452,0.0,0.0,0.0,0.0,33.50799355720726
2781,105.20773027888285,1.0336923588214204,0.8309739611478172,73.85268036156859,171.81603363821625,0.9,5,1.002012192889068,0.905199633787739,73.85268036156859,1.8448180013289507e-12,0.0,0.0,0.0,0.0,0.0,37.691569477455296,0.0,0.0,0.0,0.0,0.0,171.17283170679138,171.17283170679138,171.17283170679138,171.17283170679138,171.17283170679138,0.0,4.541408969694831,0.0,0.0,0.0,0.0,22.707044848474155
2782,87.34407819953962,1.288543604768413,0.7548721209725902,52.26341152821698,209.45715513561706,0.9,5,0.9673589552579485,1.0732222712394952,52.26341152821698,9.2621328548681e-13,0.0,0.0,0.0,0.0,0.0,41.94613566330246,0.0,0.0,0.0,0.0,0.0,169.9165533308888,169.9165533308888,169.9165533308888,169.9165533308888,169.9165533308888,0.0,4.050827344258656,0.0,0.0,0.0,0.0,20.254136721293282
2783,100.55144842189179,1.2413278977929227,0.43854339724686114,44.7518123559381,199.17327258040802,0.9,5,0.9038528803788993,1.0776825492557491,44.7518123559381,3.69162043885267e-13,0.0,0.0,0.0,0.0,0.0,73.94632515505688,0.0,0.0,0.0,0.0,0.0,150.34204888680466,150.34204888680466,150.34204888680466,150.34204888680466,150.34204888680466,0.0,2.0331240067921534,0.0,0.0,0.0,0.0,10.165620033960767
2784,93.17067469748166,0.8101204729688375,0.3692048564586953,68.2954074765894,219.60696834305466,0.9,5,0.9718851331360603,1.0543143858138264,68.2954074765894,2.3205296572941467e-11,9.723593745207018e-12,1.2198435512217738e-12,2.3730344417371034e-14,2.3265545793086325e-18,0.0,77.76301580102091,2.3559421306188355,5.62244138147441,10.67083284396844,25.0,0.0,182.1937322337232,364.3874644674464,546.5811967011696,728.7749289348928,910.9686611686161,0.0,2.3429355247733494,4.548080427835249,6.374764128879454,7.558946750112723,7.503104464713316,22.509313394139944
2785,112.57750434620972,0.9546542303321588,1.0505234551182734,63.164954571299475,174.26062318536054,0.9,5,1.000486115931988,1.0835789783058587,63.164954571299475,1.618007538702859e-11,0.0,0.0,0.0,0.0,0.0,27.59861289612739,0.0,0.0,0.0,0.0,0.0,144.80790398026477,144.80790398026477,144.80790398026477,144.80790398026477,144.80790398026477,0.0,5.246926884524116,0.0,0.0,0.0,0.0,26.23463442262058
2786,98.39592364461886,0.9639844814882601,1.454234038737562,44.77306025280007,174.6272342702685,0.9,5,1.0995557702068,1.0609348793443862,44.77306025280007,3.6345706590007374e-14,0.0,0.0,0.0,0.0,0.0,23.893889161089433,0.0,0.0,0.0,0.0,0.0,162.88572289771986,162.88572289771986,162.88572289771986,162.88572289771986,162.88572289771986,0.0,6.817045220205296,0.0,0.0,0.0,0.0,34.085226101026485
2787,71.38220190041741,1.240270399125388,2.389077651613926,58.73460926906735,195.2088606707929,0.9,5,0.9539545765480492,0.986433723746723,58.73460926906735,4.2985222321969095e-14,0.0,0.0,0.0,0.0,0.0,14.587616744264341,0.0,0.0,0.0,0.0,0.0,169.90330255649556,169.90330255649556,169.90330255649556,169.90330255649556,169.90330255649556,0.0,11.647091196257216,0.0,0.0,0.0,0.0,58.23545598128608
2788,96.50256478991938,0.9442298133209123,1.6746905610520026,46.9940991495301,202.6695097159295,0.9,5,1.0503140037249066,0.9483913712652099,46.9940991495301,1.2374085069846496e-15,0.0,0.0,0.0,0.0,0.0,22.795721220145786,0.0,0.0,0.0,0.0,0.0,202.0051716717463,202.0051716717463,202.0051716717463,202.0051716717463,202.0051716717463,0.0,8.861538958163061,0.0,0.0,0.0,0.0,44.30769479081531
2789,79.80128526489628,0.7319760391887975,2.2716546439636867,67.16409191904873,208.63161427609992,0.9,5,1.0702112499226768,0.9853965683237664,67.16409191904873,8.247013212486318e-14,0.0,0.0,0.0,0.0,0.0,15.113863831139602,0.0,0.0,0.0,0.0,0.0,203.92998826945774,203.92998826945774,203.92998826945774,203.92998826945774,203.92998826945774,0.0,13.492908931023576,0.0,0.0,0.0,0.0,67.46454465511788
2790,90.32568610253465,0.7186971255861477,0.2721089861584711,53.25708267690321,216.902943596059,0.9,5,1.0006148431635626,0.9365180695538228,53.25708267690321,4.5225569552151455e-12,5.0234058356457585e-15,0.0,0.0,0.0,0.0,110.6066904023836,25.0,0.0,0.0,0.0,0.0,208.57331080898177,417.14662161796355,417.14662161796355,417.14662161796355,417.14662161796355,0.0,1.8857205658192893,3.0761507443340066,0.0,0.0,0.0,13.84267834950303
2791,87.57516236903695,0.8856399199360904,0.3225781611584374,59.56101907680662,178.84391063666072,0.9,5,1.0387104170623958,0.9910136234445921,59.56101907680662,3.00752694413292e-14,9.459357572007335e-18,0.0,0.0,0.0,0.0,109.18927172682055,25.0,0.0,0.0,0.0,0.0,168.7063888432769,337.4127776865538,337.4127776865538,337.4127776865538,337.4127776865538,0.0,1.5450820962096128,2.514454198495473,0.0,0.0,0.0,11.31504389322963
2792,90.71841653816232,1.251806308192242,1.1485207560298014,63.25976418542029,187.42282830016921,0.9,5,1.0755345000121774,1.0802651105863967,63.25976418542029,1.3376207031318158e-12,0.0,0.0,0.0,0.0,0.0,27.415593492530082,0.0,0.0,0.0,0.0,0.0,167.9418731162585,167.9418731162585,167.9418731162585,167.9418731162585,167.9418731162585,0.0,6.125779227140115,0.0,0.0,0.0,0.0,30.62889613570058
2793,87.44003555417953,1.1111755553285718,1.5428096546680055,57.90234114114539,200.17650385299712,0.9,5,0.9832876620169613,0.9633823324931481,57.90234114114539,4.1301702535263973e-14,0.0,0.0,0.0,0.0,0.0,22.605919262063765,0.0,0.0,0.0,0.0,0.0,183.88128144250396,183.88128144250396,183.88128144250396,183.88128144250396,183.88128144250396,0.0,8.134209421471537,0.0,0.0,0.0,0.0,40.67104710735768
2794,95.73981856169391,1.270758229459886,1.1290115638115323,57.708879875580685,188.94380135574707,0.9,5,1.0185896296827346,1.0885951736179122,57.708879875580685,1.1319311980500573e-12,0.0,0.0,0.0,0.0,0.0,27.95587573039953,0.0,0.0,0.0,0.0,0.0,159.1138571860086,159.1138571860086,159.1138571860086,159.1138571860086,159.1138571860086,0.0,5.691606970944803,0.0,0.0,0.0,0.0,28.458034854724012
2795,90.06374478103695,1.0363836948104732,1.1878248152607784,43.99366870076757,186.5523964788047,0.9,5,0.98911541130025,0.9465757553210042,43.99366870076757,4.565524368358384e-16,0.0,0.0,0.0,0.0,0.0,32.923098878986536,0.0,0.0,0.0,0.0,0.0,175.4425511127151,175.4425511127151,175.4425511127151,175.4425511127151,175.4425511127151,0.0,5.32885898006074,0.0,0.0,0.0,0.0,26.644294900303706
2796,87.16555145466074,0.9622108322967721,1.0847673467032797,56.17489708765762,214.50313985196698,0.9,5,1.0565503882963578,1.094227765357709,56.17489708765762,1.051501605255117e-12,0.0,0.0,0.0,0.0,0.0,29.139217690570938,0.0,0.0,0.0,0.0,0.0,186.40546748013324,186.40546748013324,186.40546748013324,186.40546748013324,186.40546748013324,0.0,6.397064926710492,0.0,0.0,0.0,0.0,31.98532463355246
2797,96.18707087478589,1.2581865308380835,1.592696949018261,58.70396922323301,164.28012186499078,0.9,5,0.9669245742712939,1.0650832655533773,58.70396922323301,8.582563705059345e-13,0.0,0.0,0.0,0.0,0.0,20.001533187408842,0.0,0.0,0.0,0.0,0.0,134.22597352678397,134.22597352678397,134.22597352678397,134.22597352678397,134.22597352678397,0.0,6.710784231844813,0.0,0.0,0.0,0.0,33.55392115922406
2798,93.71807962628816,1.1823677337115204,1.3599036048491604,66.04207709484768,168.47236135224404,0.9,5,0.9512267208627444,0.9227430211776215,66.04207709484768,1.6995464417618649e-13,0.0,0.0,0.0,0.0,0.0,24.702880956607874,0.0,0.0,0.0,0.0,0.0,156.30556650162447,156.30556650162447,156.30556650162447,156.30556650162447,156.30556650162447,0.0,6.3274225697069415,0.0,0.0,0.0,0.0,31.63711284853471
2799,80.32180695371687,0.8543185435669309,1.720877959848363,57.4751031755744,187.2515931367315,0.9,5,1.0933844129117178,0.993611927150515,57.4751031755744,1.9571036230938328e-14,0.0,0.0,0.0,0.0,0.0,20.696457483747132,0.0,0.0,0.0,0.0,0.0,185.44883658367888,185.44883658367888,185.44883658367888,185.44883658367888,185.44883658367888,0.0,8.960414444322721,0.0,0.0,0.0,0.0,44.80207222161361
2800,102.88140539506101,0.9752487116147668,0.8828605398242059,58.60769433873823,174.475248845199,0.9,5,1.010573090078018,1.007331139439782,58.60769433873823,7.84902129817413e-13,0.0,0.0,0.0,0.0,0.0,36.18247946309364,0.0,0.0,0.0,0.0,0.0,157.53309514398057,157.53309514398057,157.53309514398057,157.53309514398057,157.53309514398057,0.0,4.353850191628391,0.0,0.0,0.0,0.0,21.769250958141953
2801,107.45817870613669,1.1785895758122125,1.2248922915595004,61.27314385038909,188.0694182236186,0.9,5,0.9453534644806485,0.9831618122760971,61.27314385038909,2.752963579030438e-14,0.0,0.0,0.0,0.0,0.0,28.850581545618123,0.0,0.0,0.0,0.0,0.0,162.7533397600744,162.7533397600744,162.7533397600744,162.7533397600744,162.7533397600744,0.0,5.641249882701018,0.0,0.0,0.0,0.0,28.20624941350509
2802,89.69585032674922,1.243091678543987,1.6524291269532119,68.70531022152603,189.40660323252158,0.9,5,1.0433873732537253,1.0660237577070368,68.70531022152603,1.4653031435188287e-11,0.0,0.0,0.0,0.0,0.0,17.656551735931636,0.0,0.0,0.0,0.0,0.0,166.84619936041042,166.84619936041042,166.84619936041042,166.84619936041042,166.84619936041042,0.0,9.44953475943285,0.0,0.0,0.0,0.0,47.24767379716425
2803,83.12493379418815,1.0198769058049106,2.293789137768579,45.44003426587136,196.72219440045416,0.9,5,0.9531490054851478,0.9119920246246003,45.44003426587136,6.564012261811337e-15,0.0,0.0,0.0,0.0,0.0,15.901011684809884,0.0,0.0,0.0,0.0,0.0,185.04000363835186,185.04000363835186,185.04000363835186,185.04000363835186,185.04000363835186,0.0,11.636995639410742,0.0,0.0,0.0,0.0,58.18497819705371
2804,86.11620967193221,0.9786214238622368,2.296319605172796,50.84119308352007,156.22027857940859,0.9,5,0.9713342206029834,0.9663719574390094,50.84119308352007,5.302241858075287e-16,0.0,0.0,0.0,0.0,0.0,17.028090771891577,0.0,0.0,0.0,0.0,0.0,141.32021446959146,141.32021446959146,141.32021446959146,141.32021446959146,141.32021446959146,0.0,8.29924014164113,0.0,0.0,0.0,0.0,41.49620070820565
2805,99.44321892798767,1.2622020713107756,1.488716146007642,46.01318391423968,212.41308973713853,0.9,5,1.0747193654910885,0.9127305638538624,46.01318391423968,1.9616383286511965e-15,0.0,0.0,0.0,0.0,0.0,25.31975249425497,0.0,0.0,0.0,0.0,0.0,225.10039989716492,225.10039989716492,225.10039989716492,225.10039989716492,225.10039989716492,0.0,8.890308068700119,0.0,0.0,0.0,0.0,44.4515403435006
2806,92.28774241162824,0.7791881202143148,0.09859538467168409,59.952677406080305,191.22845963829144,0.9,5,1.0195471724152918,0.9376305529034338,59.952677406080305,11.286155286456811,8.782849940752322e-13,1.8510621206260347e-15,0.0,0.0,0.0,16.937697114582413,306.14396544525533,62.5,0.0,0.0,0.0,187.14171720966542,374.28343441933083,561.4251516289962,561.4251516289962,561.4251516289962,0.0,11.048828889999859,1.1584793499383768,1.456047333531764,0.0,0.0,5.824189334127056
2807,95.63238158186792,0.8693116469310518,1.0136046602147,71.35969438077748,181.89481491040453,0.9,5,1.0215936741999292,1.0461062169381972,71.35969438077748,3.55650946719038e-13,0.0,0.0,0.0,0.0,0.0,32.49053711957162,0.0,0.0,0.0,0.0,0.0,159.8693615869152,159.8693615869152,159.8693615869152,159.8693615869152,159.8693615869152,0.0,4.920489956770005,0.0,0.0,0.0,0.0,24.602449783850023
2808,87.66193410926614,1.1845612962732732,0.7308541411077745,67.81828057405411,170.30236376593035,0.9,5,1.0317931586323348,0.9922308671636738,67.81828057405411,6.31523052713473e-13,0.0,0.0,0.0,0.0,0.0,44.205090886827996,0.0,0.0,0.0,0.0,0.0,159.38340328134043,159.38340328134043,159.38340328134043,159.38340328134043,159.38340328134043,0.0,3.6055440693332605,0.0,0.0,0.0,0.0,18.0277203466663
2809,95.57700112406053,0.9477661494242524,2.139366671595959,56.936856752123866,181.10135387136845,0.9,5,1.061600583777276,0.918754470758904,56.936856752123866,1.8477421536153006e-15,0.0,0.0,0.0,0.0,0.0,17.746726328070626,0.0,0.0,0.0,0.0,0.0,188.33276811214134,188.33276811214134,188.33276811214134,188.33276811214134,188.33276811214134,0.0,10.612254036635969,0.0,0.0,0.0,0.0,53.06127018317985
2810,92.98463357742773,0.7689574101865176,0.6225881517465238,72.60418855515174,188.23160643164795,0.9,5,0.9280108355550128,0.9488445554954146,72.60418855515174,7.232188741645105e-12,0.0,0.0,0.0,0.0,0.0,48.0855633452622,0.0,0.0,0.0,0.0,0.0,165.688755250497,165.688755250497,165.688755250497,165.688755250497,165.688755250497,0.0,3.4457068551079386,0.0,0.0,0.0,0.0,17.228534275539694
