Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,Productividad_especifica_global
2388,119.4779499190813,0.9992734329772369,2.484587711780214,58.881402071915666,174.5072676997261,0.9,8,1.0666167040292664,1.0250253874074495,58.881402071915666,8.29893710642704e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.689831259015538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.42924974417446,163.42924974417446,163.42924974417446,163.42924974417446,163.42924974417446,163.42924974417446,163.42924974417446,163.42924974417446,0.0,11.125331997525404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00265598020324
2389,111.58593157438133,0.950828793722299,1.3422509836200873,59.267518531664464,152.7242640213338,0.9,8,0.9564200448125403,0.9139323040028855,59.267518531664464,2.8459555715960133e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99397383385141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.84182736460818,143.84182736460818,143.84182736460818,143.84182736460818,143.84182736460818,143.84182736460818,143.84182736460818,143.84182736460818,0.0,5.138313989229675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1065119138374
2390,91.28057669235027,0.7937428779563465,2.21227213754555,57.460559181154615,206.93220486966496,0.9,8,1.0099318556575352,1.0147103258643986,57.460559181154615,1.1421783885300652e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.383457134973863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.36194842914085,185.36194842914085,185.36194842914085,185.36194842914085,185.36194842914085,185.36194842914085,185.36194842914085,185.36194842914085,0.0,10.663123393114379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.30498714491503
2391,104.99741499123773,1.1569279121808103,1.9885988376032566,59.366168659370864,220.2502816376593,0.9,8,1.0642850377422781,0.955940503173223,59.366168659370864,3.621376235513557e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61695774091779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.6917383191016,220.6917383191016,220.6917383191016,220.6917383191016,220.6917383191016,220.6917383191016,220.6917383191016,220.6917383191016,0.0,12.52723322407222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.21786579257777
2392,91.81202786719845,0.8556991441914659,2.2401978542195646,64.96371845477864,189.66204934072252,0.9,8,1.0211892360599215,0.9274127770154095,64.96371845477864,1.24220276954312e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.184071053434707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.95596013805417,187.95596013805417,187.95596013805417,187.95596013805417,187.95596013805417,187.95596013805417,187.95596013805417,187.95596013805417,0.0,10.937801616019623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.502412928157
2393,93.50236829550103,0.8069872594098743,0.027691450289489467,65.29439103805433,194.53302681062902,0.9,8,0.9169907013686099,0.901025636016688,65.29439103805433,51.89876187751102,38.503132716967706,25.107503556424476,11.711874395881164,3.257321571323635e-14,2.0428488276758535e-15,5.115923325224329e-16,0.0,0.0,8.291772404394681,10.781498389798479,15.440609099638822,27.53786844658769,1210.3334758748713,100.0,50.0,0.0,0.0,178.181921365465,356.36384273093,534.545764096395,712.72768546186,890.909606827325,1069.09152819279,1247.2734495582552,1247.2734495582552,0.0,21.489002914627477,18.68393976975489,15.487849112899195,11.486021015101661,0.7001885827279779,0.7790025055130424,0.8768886433324401,0.0,4.384443216662201
2394,95.85265795093373,0.7675056367224873,1.0511054114361984,72.93224538340458,177.16721819524307,0.9,8,0.9388225246069308,1.0228559077264,72.93224538340458,2.897103587359744e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.165929413039365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.3507385805921,146.3507385805921,146.3507385805921,146.3507385805921,146.3507385805921,146.3507385805921,146.3507385805921,146.3507385805921,0.0,5.38728995262519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.09831962100152
2395,94.20467321054316,0.8461330892347619,2.134087658927927,64.79420724209271,147.55954210030987,0.9,8,0.9975221893718893,0.9858007872466898,64.79420724209271,1.0748859816366687e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.947146162969037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.38265363811513,134.38265363811513,134.38265363811513,134.38265363811513,134.38265363811513,134.38265363811513,134.38265363811513,134.38265363811513,0.0,8.426752490057806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41401992046245
2396,92.42219168096368,1.2284414188264927,1.1384797650125755,54.20223017518953,212.00763416958677,0.9,8,0.9949871667051523,1.0093048856878788,54.20223017518953,9.977533980008604e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.82416025255813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.10013744126834,188.10013744126834,188.10013744126834,188.10013744126834,188.10013744126834,188.10013744126834,188.10013744126834,188.10013744126834,0.0,5.910608039567933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28486431654346
2397,112.88530853821739,1.214212015505272,0.024481254153437215,60.06486844325397,209.9664857415788,0.9,8,0.9949705890427294,0.9887865064787508,60.06486844325397,51.014074511159805,41.96328057906564,32.91248664697148,23.861692714877318,14.810898782783152,5.760104850688988,1.1926276286477102e-15,3.5067207779450846e-16,0.0,6.671371999538371,7.977802128787532,9.923627414091815,13.135673495978128,19.48066225647931,38.57676695375823,1475.1520850272232,50.0,0.0,190.1516949976886,380.3033899953772,570.4550849930658,760.6067799907544,950.7584749884429,1140.9101699861315,1331.06186498382,1521.2135599815085,0.0,28.502637090368555,25.960739265158697,23.21489814697534,20.17071173565844,16.624808835394735,11.913532054415,0.8473146746491822,0.9384889118672247,4.223200103402511
2398,77.92872162054064,0.862819894487473,0.06258086138025165,55.22272347037181,199.56511263427964,0.9,8,1.017136740968728,0.9433477879448848,55.22272347037181,29.180886421220382,3.139049372068952,5.761968335594689e-14,2.521417302988353e-15,0.0,0.0,0.0,0.0,0.0,10.192582704171041,35.62740852110596,505.4074275968484,50.0,0.0,0.0,0.0,0.0,0.0,193.6576412038748,387.3152824077496,580.9729236116243,774.6305648154992,774.6305648154992,774.6305648154992,774.6305648154992,774.6305648154992,0.0,18.999859684692634,8.452975918382185,1.0539623098812096,1.2884152328466503,0.0,0.0,0.0,0.0,8.374699013503227
2399,100.31352256733926,1.0943086525639816,1.7283854159788505,59.31388324057488,186.95051302855776,0.9,8,0.9505812993118736,0.9206887996491699,59.31388324057488,2.8805095518576263e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06559480914786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.71830251924712,173.71830251924712,173.71830251924712,173.71830251924712,173.71830251924712,173.71830251924712,173.71830251924712,173.71830251924712,0.0,7.531490254495847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25192203596678
2400,89.28881401877845,1.0585296848527173,0.05176202586477208,62.03572167961473,155.79165039393638,0.9,8,1.0919546432938183,0.9867291508101055,62.03572167961473,45.12575587877958,28.215790077944423,11.305824277109474,1.4461668934317575e-14,1.0869768754122299e-15,8.170002598228393e-17,0.0,0.0,0.0,6.148468933501748,9.071735627833721,17.6686233221504,662.5048423105562,50.0,50.0,0.0,0.0,0.0,155.16484367058536,310.3296873411707,465.49453101175607,620.6593746823414,775.8242183529268,930.9890620235121,930.9890620235121,930.9890620235121,0.0,25.236338566358185,20.389324341245345,14.153576182795195,0.8925295142665781,1.0408248008746344,1.1704758246270561,0.0,0.0,6.437617035448808
2401,97.30554807719153,0.76645049879477,1.1161476182808832,71.37626343964034,153.95135334559504,0.9,8,1.0980692895607775,1.0048850225332389,71.37626343964034,1.0037407126603848e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.513220271141687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4047124436801,151.4047124436801,151.4047124436801,151.4047124436801,151.4047124436801,151.4047124436801,151.4047124436801,151.4047124436801,0.0,5.7105365133060255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.684292106448204
2402,89.24477432509568,1.0398630599733167,1.7270070925106,63.06864440928776,176.22254789617836,0.9,8,0.9125557161736549,0.9055554129316712,63.06864440928776,1.3935938722072783e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.206691772273622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.82633640568793,159.82633640568793,159.82633640568793,159.82633640568793,159.82633640568793,159.82633640568793,159.82633640568793,159.82633640568793,0.0,7.197215057726006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.57772046180805
2403,71.4839968165112,1.2924437252820198,0.8704617036613498,65.35685214662577,210.35987573690446,0.9,8,1.0999150894028518,0.9069206936038097,65.35685214662577,5.342121732303547e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32936648214514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.6123606438594,229.6123606438594,229.6123606438594,229.6123606438594,229.6123606438594,229.6123606438594,229.6123606438594,229.6123606438594,0.0,7.828752822998775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63002258399019
2404,101.26782751972583,0.9493004319357838,0.02127099715998256,53.289573440172894,206.49134507778635,0.9,8,1.0711687216361143,1.009887486086301,53.289573440172894,43.90058240714321,34.51159137411353,25.122600341083842,15.733609308054154,6.3446182750245645,1.1873937060703603e-14,1.686628382471664e-16,0.0,0.0,9.111613510541826,11.312696597832257,14.927715615438164,22.00031831841336,42.696268533587634,1594.285272215119,200.0,0.0,0.0,197.1193483085631,394.2386966171262,591.3580449256893,788.4773932342524,985.5967415428155,1182.7160898513787,1379.8354381599418,1379.8354381599418,0.0,21.63385750290031,19.302424146776254,16.727698988048804,13.747954096762578,9.851178503809491,0.6980419269589929,0.7284013917706103,0.0,3.642006958853051
2405,87.24564676636462,0.9320659469678114,1.5928612701398155,53.83413457537059,178.63567979133896,0.9,8,1.0634143057136285,1.0286935704635267,53.83413457537059,1.4108328666816167e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.524195607323954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.19853430585013,166.19853430585013,166.19853430585013,166.19853430585013,166.19853430585013,166.19853430585013,166.19853430585013,166.19853430585013,0.0,7.378666799173469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.02933439338775
2406,98.3621852784404,1.0560473146611917,1.5927904974859917,46.262868674597,201.14886374479264,0.9,8,0.9548908939344789,0.9056146134124482,46.262868674597,3.303155263157764e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.895944803676507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.88439378453674,190.88439378453674,190.88439378453674,190.88439378453674,190.88439378453674,190.88439378453674,190.88439378453674,190.88439378453674,0.0,8.7177966283732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7423730269856
2407,93.3589391873689,1.1120005797311374,1.460858430942494,51.668199575170064,236.07839275450064,0.9,8,1.0150640852872248,1.0893466064708055,51.668199575170064,1.5610825418744501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.038278979353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.98219110114138,197.98219110114138,197.98219110114138,197.98219110114138,197.98219110114138,197.98219110114138,197.98219110114138,197.98219110114138,0.0,7.603505256938372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82804205550697
2408,117.92053853269417,1.2828732512704333,0.8671793008949176,67.49282545475582,168.05821791948426,0.9,8,1.0578973803051643,0.9489401005391274,67.49282545475582,9.054902380160604e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.17947831261655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.61919265219365,168.61919265219365,168.61919265219365,168.61919265219365,168.61919265219365,168.61919265219365,168.61919265219365,168.61919265219365,0.0,4.933346001069649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.46676800855719
2409,97.56326950107692,1.104179728231795,0.2637527185185298,52.57373215035016,195.4251597243197,0.9,8,0.9537536931856333,1.093706504650655,52.57373215035016,7.790162843186998e-12,1.0663205528947665e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.00027102768287,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3763585864356,306.7527171728712,306.7527171728712,306.7527171728712,306.7527171728712,306.7527171728712,306.7527171728712,306.7527171728712,0.0,1.3694284592269057,2.2390664987143527,0.0,0.0,0.0,0.0,0.0,0.0,16.792998740357643
2410,90.70851679425684,1.2159860905825455,1.7935323249848454,59.78153306535667,175.30001276889524,0.9,8,1.0515705630021561,1.07181705026246,59.78153306535667,6.295421424979606e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22857202621939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.78975611451506,154.78975611451506,154.78975611451506,154.78975611451506,154.78975611451506,154.78975611451506,154.78975611451506,154.78975611451506,0.0,8.049987066301611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.39989653041289
2411,82.76052932605742,0.7405723781305672,2.3039912651154624,58.24569577161456,209.95991721122013,0.9,8,0.9873296781371642,0.9812222079544891,58.24569577161456,1.810903792669134e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.497293680829046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.14010304822526,190.14010304822526,190.14010304822526,190.14010304822526,190.14010304822526,190.14010304822526,190.14010304822526,190.14010304822526,0.0,11.525533019344907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.20426415475926
2412,104.31688191100577,1.1709788684924387,1.096153549426546,67.97114528813876,154.6903757851054,0.9,8,1.0122365429171254,0.9021055265703938,67.97114528813876,6.074964892298369e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.41032787113241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.21778376893997,156.21778376893997,156.21778376893997,156.21778376893997,156.21778376893997,156.21778376893997,156.21778376893997,156.21778376893997,0.0,5.699230760879114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.593846087032915
2413,84.54946489622301,1.085724729522403,2.2665363423287683,77.10051922182748,204.0235847982338,0.9,8,0.9334374394383579,0.9020136274246231,77.10051922182748,2.0769279691084013e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.817267423996604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.01811293090603,190.01811293090603,190.01811293090603,190.01811293090603,190.01811293090603,190.01811293090603,190.01811293090603,190.01811293090603,0.0,12.013333772344698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.10667017875758
2414,91.81298335335167,0.8419382244462703,0.7618876273177037,71.41622069469261,172.90296462973348,0.9,8,0.9897544432895371,0.9413031050221062,71.41622069469261,1.7397975107924328e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.09783629756315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.6224601071236,163.6224601071236,163.6224601071236,163.6224601071236,163.6224601071236,163.6224601071236,163.6224601071236,163.6224601071236,0.0,4.661895927712329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29516742169863
2415,99.09356259219919,0.7973437052978862,1.3303380874859703,47.61960686434247,211.3508761073477,0.9,8,0.9314913143069143,1.0337479240669736,47.61960686434247,5.778399297623433e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.547805042028994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.3999619283944,171.3999619283944,171.3999619283944,171.3999619283944,171.3999619283944,171.3999619283944,171.3999619283944,171.3999619283944,0.0,6.221909936813251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.775279494506
2416,78.46226199862741,1.2062353642278674,1.8126242578385996,51.76026776744493,205.4177080533656,0.9,8,1.0531439210895115,0.9331859613035296,51.76026776744493,3.825751273093306e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4916403377347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.64112571573398,208.64112571573398,208.64112571573398,208.64112571573398,208.64112571573398,208.64112571573398,208.64112571573398,208.64112571573398,0.0,10.181767895444075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4541431635526
2417,93.28281925804373,0.8803263801437052,2.3558255285408163,67.82309754098806,188.41198774613414,0.9,8,1.0951002780945174,0.9774743529397084,67.82309754098806,2.319632242295646e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093836358993933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.97635856219037,189.97635856219037,189.97635856219037,189.97635856219037,189.97635856219037,189.97635856219037,189.97635856219037,189.97635856219037,0.0,11.804292918389427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43434334711542
2418,99.46922879734771,0.9588597197896105,1.0939430762642888,56.07296574821373,174.09657465275683,0.9,8,0.9886670575011507,1.0315399622714532,56.07296574821373,1.304029775742631e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69638859833269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.17468932910626,150.17468932910626,150.17468932910626,150.17468932910626,150.17468932910626,150.17468932910626,150.17468932910626,150.17468932910626,0.0,5.233226083989944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86580867191955
2419,84.96885312185812,1.1922699728850048,0.25149914750938607,72.60211348267106,156.38335429655777,0.9,8,0.9757364480914076,1.0012785567947031,72.60211348267106,1.6428818817500845,2.868054160474541e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.063836699248071,171.7378978509961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.15468474164732,274.30936948329463,274.30936948329463,274.30936948329463,274.30936948329463,274.30936948329463,274.30936948329463,274.30936948329463,0.0,9.104897210449284,1.4684519399337457,0.0,0.0,0.0,0.0,0.0,0.0,11.01338954950309
2420,95.14759949127902,1.0844479243663996,1.0992169730344579,79.94634232993155,151.596797504939,0.9,8,0.9395876424996393,0.9472455951641233,79.94634232993155,4.4310218527553863e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.579126806203625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.33409970424123,135.33409970424123,135.33409970424123,135.33409970424123,135.33409970424123,135.33409970424123,135.33409970424123,135.33409970424123,0.0,5.739572157041671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91657725633337
2421,94.3383117441098,0.9876108794749443,1.430066090660546,50.16676865395357,167.77235264433745,0.9,8,1.082297766261623,0.9191039766526887,50.16676865395357,3.509833941483049e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.011777175960315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.80543051489286,177.80543051489286,177.80543051489286,177.80543051489286,177.80543051489286,177.80543051489286,177.80543051489286,177.80543051489286,0.0,6.835574105994492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.684592847955926
2422,107.07559938001052,1.234141713782134,1.335409801237133,81.68740298552501,206.44237448296454,0.9,8,0.9747836593889605,1.0017463686851305,81.68740298552501,4.0801716155553664e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65937192613267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.79724927181928,180.79724927181928,180.79724927181928,180.79724927181928,180.79724927181928,180.79724927181928,180.79724927181928,180.79724927181928,0.0,7.33178646290744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.65429170325952
2423,99.91703913335566,0.9032862619945101,0.463379239528962,62.893081823770686,189.2393979893217,0.9,8,1.0342559948223877,1.0518385212075236,62.893081823770686,4.126681939134213e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.47697849685991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.46846601711258,167.46846601711258,167.46846601711258,167.46846601711258,167.46846601711258,167.46846601711258,167.46846601711258,167.46846601711258,0.0,2.376215178188635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.009721425509085
2424,91.64260093934416,1.254463732543808,1.2292273545756718,64.54177421868852,205.29571196725348,0.9,8,0.9608011442868318,1.0302410308340375,64.54177421868852,1.2867270519208057e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.663464004208148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.31260856895798,172.31260856895798,172.31260856895798,172.31260856895798,172.31260856895798,172.31260856895798,172.31260856895798,172.31260856895798,0.0,6.714316061958867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.71452849567093
2425,82.16966878360618,0.9260086812147458,1.8455991020533011,53.09536095831219,178.00197016684743,0.9,8,0.9702959112669982,0.983035102525908,53.09536095831219,5.92604088711643e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6546062333104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.12571195668906,158.12571195668906,158.12571195668906,158.12571195668906,158.12571195668906,158.12571195668906,158.12571195668906,158.12571195668906,0.0,8.476496902643463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8119752211477
2426,110.21476704714173,0.9591924586345387,2.1272255076251776,50.64766600823479,207.5184549941476,0.9,8,1.0122267439638646,0.9277809734028578,50.64766600823479,8.896365136493177e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.136587642811023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.76593444963362,203.76593444963362,203.76593444963362,203.76593444963362,203.76593444963362,203.76593444963362,203.76593444963362,203.76593444963362,0.0,11.235075663773076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8806053101846
2427,99.9766916022564,1.0557043625160925,1.1619221115617717,61.50568690649894,200.61600919493532,0.9,8,0.9874247274964426,1.051529942923187,61.50568690649894,1.0473365752130119e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.30403288173155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.54713328851253,169.54713328851253,169.54713328851253,169.54713328851253,169.54713328851253,169.54713328851253,169.54713328851253,169.54713328851253,0.0,6.70039965885906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.60319727087248
2428,103.19277238649369,0.955644538949157,2.318320163961788,57.90587584904534,209.90497505597747,0.9,8,1.0536262203474485,1.065525115261364,57.90587584904534,1.7456945915533703e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.415410777343226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.80483838383802,186.80483838383802,186.80483838383802,186.80483838383802,186.80483838383802,186.80483838383802,186.80483838383802,186.80483838383802,0.0,12.118057772316655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.94446217853323
2429,81.8998416311986,1.1200523040240746,0.8926201846475385,58.665324292616866,185.82566333645437,0.9,8,1.0220519539584647,0.9434291484644389,58.665324292616866,4.98441694987392e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.137508304247326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.18067939282977,181.18067939282977,181.18067939282977,181.18067939282977,181.18067939282977,181.18067939282977,181.18067939282977,181.18067939282977,0.0,5.818727613735096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.54982090988076
2430,107.09251814035827,1.2493663782205127,0.823768545481279,69.12915672141787,164.2424675506199,0.9,8,0.9134822700080618,1.0365230738657487,69.12915672141787,2.5319400349737915e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.96631122260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.27141149620778,130.27141149620778,130.27141149620778,130.27141149620778,130.27141149620778,130.27141149620778,130.27141149620778,130.27141149620778,0.0,4.075271950805993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60217560644794
2431,98.70419724394698,0.8767919629096341,1.8350949386554345,66.14385055286742,181.9107871518384,0.9,8,0.9983777303182324,0.9438566603192302,66.14385055286742,2.3590428269272507e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.383066522486253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.1768368960459,173.1768368960459,173.1768368960459,173.1768368960459,173.1768368960459,173.1768368960459,173.1768368960459,173.1768368960459,0.0,8.934439589068315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.47551671254652
2432,87.13610987458668,1.149196028708467,0.5915149871561868,70.73623449075082,197.1948545627361,0.9,8,0.9907378725727249,0.9874246050980109,70.73623449075082,2.3764363854440103e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55632156433977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.07088127517633,178.07088127517633,178.07088127517633,178.07088127517633,178.07088127517633,178.07088127517633,178.07088127517633,178.07088127517633,0.0,3.6673058324490815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.338446659592652
2433,95.63214878205648,1.1118989607377916,1.5066064960703884,68.07943005591012,190.20644438812633,0.9,8,0.9998013965056252,1.027561281326766,68.07943005591012,1.9988939308809185e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.681646014886685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.56116278560896,166.56116278560896,166.56116278560896,166.56116278560896,166.56116278560896,166.56116278560896,166.56116278560896,166.56116278560896,0.0,8.05357381446902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.42859051575216
2434,96.35942721291609,0.794604003328954,1.140919207159523,50.84600117232887,154.17909674203221,0.9,8,0.9312011331632906,0.9298827980347082,50.84600117232887,1.3200222487619342e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4729479908874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.95791481436,138.95791481436,138.95791481436,138.95791481436,138.95791481436,138.95791481436,138.95791481436,138.95791481436,0.0,4.15134976615115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2107981292092
2435,100.20098126517115,1.2896710561522573,1.1369001160270022,68.70849031224975,207.67742356312567,0.9,8,0.9457546450142218,1.0435191178785455,68.70849031224975,2.859844264817474e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.100117493199438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.3986206585677,169.3986206585677,169.3986206585677,169.3986206585677,169.3986206585677,169.3986206585677,169.3986206585677,169.3986206585677,0.0,6.250844510215757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00675608172605
2436,101.81310493260865,1.185591089428232,0.8502001269886628,64.73777587578064,168.6891218020318,0.9,8,0.9493199926969773,1.0068600564355572,64.73777587578064,6.3675635977270034e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.22717551162549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.14398447752157,143.14398447752157,143.14398447752157,143.14398447752157,143.14398447752157,143.14398447752157,143.14398447752157,143.14398447752157,0.0,4.063453353797325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5076268303786
