Model,K,k,kd,e0,Si,Xopt,nlotes,V,Mbiocat,efinish0,efinish1,efinish2,efinish3,efinish4,efinish5,efinish6,efinish7,efinish8,efinish9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
4478,10.0,1.0,0.6974991829812328,18.0,200.0,0.9,9,1.0,1.0,18.0,3.876788482835428e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
4479,10.0,1.0,0.7493750820095616,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8209302141846255e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
4480,10.0,1.0,1.2025448531820058,18.0,200.0,0.9,9,1.0,1.0,18.0,3.377583392246325e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
4481,10.0,1.0,1.1878185114453232,18.0,200.0,0.9,9,1.0,1.0,18.0,9.585888307870494e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
4482,10.0,1.0,0.6632500918526326,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8178115866230696e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
4483,10.0,1.0,1.1125350426174432,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8554551873178046e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.017839158278456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128
4484,10.0,1.0,0.35410378276716936,18.0,200.0,0.9,9,1.0,1.0,18.0,4.781731718016825e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77430323546137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523
4485,10.0,1.0,0.5342652422991725,18.0,200.0,0.9,9,1.0,1.0,18.0,3.277216034331084e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
4486,10.0,1.0,0.19266882012039444,18.0,200.0,0.9,9,1.0,1.0,18.0,8.314939631481093e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.27352748783065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982138568877341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982138568877341
4487,10.0,1.0,0.9746667945693754,18.0,200.0,0.9,9,1.0,1.0,18.0,3.5063257276846393e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
4488,10.0,1.0,1.0973341898842568,18.0,200.0,0.9,9,1.0,1.0,18.0,6.3286017590479885e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
4489,10.0,1.0,0.3824211564358438,18.0,200.0,0.9,9,1.0,1.0,18.0,3.04686839516093e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
4490,10.0,1.0,1.2661285713028496,18.0,200.0,0.9,9,1.0,1.0,18.0,5.622686794709618e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
4491,10.0,1.0,0.8270863319517374,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1203178309014203e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
4492,10.0,1.0,0.11578638051978524,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8642046682201913e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.9947070988529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040375741985549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040375741985549
4493,10.0,1.0,0.8212979849534706,18.0,200.0,0.9,9,1.0,1.0,18.0,1.4741452567151216e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.297053397652434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695
4494,10.0,1.0,0.03261635140021095,18.0,200.0,0.9,9,1.0,1.0,18.0,11.378037502742371,4.75607500548461,7.223992450246852e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.063093381287421,26.74309588720115,975.5292947972569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79945991395541,6.7307091429958685,0.1845152174926835,0.0,0.0,0.0,0.0,0.0,0.0,0.5313206204705021
4495,10.0,1.0,0.8009855943282833,18.0,200.0,0.9,9,1.0,1.0,18.0,1.9789711692890954e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
4496,10.0,1.0,1.067468652471523,18.0,200.0,0.9,9,1.0,1.0,18.0,1.6669008732052796e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
4497,10.0,1.0,0.909547070803595,18.0,200.0,0.9,9,1.0,1.0,18.0,4.5847299227416126e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
4498,10.0,1.0,0.04167261991201729,18.0,200.0,0.9,9,1.0,1.0,18.0,9.539380881882707,1.0787617637655749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.236459165747323,52.303280247934744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.813768411800899,3.44146675211843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.330195276517041
4499,10.0,1.0,0.6413820180032515,18.0,200.0,0.9,9,1.0,1.0,18.0,4.87564358153712e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
4500,10.0,1.0,0.27496813116683405,18.0,200.0,0.9,9,1.0,1.0,18.0,1.295661184830762e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
4501,10.0,1.0,0.1217543028938988,18.0,200.0,0.9,9,1.0,1.0,18.0,4.3026586947077767e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.6068696432534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987391300910291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987391300910291
4502,10.0,1.0,1.1023043151905592,18.0,200.0,0.9,9,1.0,1.0,18.0,5.5429980340057155e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
4503,10.0,1.0,0.28367785858495603,18.0,200.0,0.9,9,1.0,1.0,18.0,2.2872370193800493e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79214239373984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853
4504,10.0,1.0,0.9956471657931126,18.0,200.0,0.9,9,1.0,1.0,18.0,1.0329773662174788e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
4505,10.0,1.0,1.052332526220836,18.0,200.0,0.9,9,1.0,1.0,18.0,2.723169661773475e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
4506,10.0,1.0,0.388605039193132,18.0,200.0,0.9,9,1.0,1.0,18.0,2.846447293561721e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77430323546137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523
4507,10.0,1.0,0.4772532159749834,18.0,200.0,0.9,9,1.0,1.0,18.0,6.497975505526551e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
4508,10.0,1.0,1.0867808015267282,18.0,200.0,0.9,9,1.0,1.0,18.0,8.911137191764128e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
4509,10.0,1.0,0.09020143196160102,18.0,200.0,0.9,9,1.0,1.0,18.0,8.074519953797733e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.74031730457835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528261526032163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528261526032163
4510,10.0,1.0,0.9807086327836786,18.0,200.0,0.9,9,1.0,1.0,18.0,2.762272004978949e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
4511,10.0,1.0,0.375156941825861,18.0,200.0,0.9,9,1.0,1.0,18.0,2.4622220931675814e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
4512,10.0,1.0,0.06445409060623171,18.0,200.0,0.9,9,1.0,1.0,18.0,4.914153408754325,5.097937131150599e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.142278843140275,428.12340341620796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.936426776819319,0.4204395241271352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030951604091761
4513,10.0,1.0,0.7760967335350877,18.0,200.0,0.9,9,1.0,1.0,18.0,5.771015125842257e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
4514,10.0,1.0,1.0662835713506704,18.0,200.0,0.9,9,1.0,1.0,18.0,1.732205827961267e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
4515,10.0,1.0,0.36992425811979135,18.0,200.0,0.9,9,1.0,1.0,18.0,3.7218027313461706e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
4516,10.0,1.0,0.6286055032211516,18.0,200.0,0.9,9,1.0,1.0,18.0,2.296256700384397e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23170962737856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.810999038994353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.810999038994353
4517,10.0,1.0,0.5719518372269597,18.0,200.0,0.9,9,1.0,1.0,18.0,3.518147946949687e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
4518,10.0,1.0,0.1443571186218212,18.0,200.0,0.9,9,1.0,1.0,18.0,2.061983880324578e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.268580137686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079128687568488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079128687568488
4519,10.0,1.0,0.06362175635946646,18.0,200.0,0.9,9,1.0,1.0,18.0,5.083138777461972,2.2393137815432596e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.874377726784086,519.5699185685436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056887338787948,0.34644037995100696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673534273553836
4520,10.0,1.0,0.12650515944025642,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1976929806929815e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.04149744529883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975622207360561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975622207360561
4521,10.0,1.0,0.41428849685209124,18.0,200.0,0.9,9,1.0,1.0,18.0,3.8571465780905694e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
4522,10.0,1.0,0.37163180599600976,18.0,200.0,0.9,9,1.0,1.0,18.0,3.2523882345030784e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
4523,10.0,1.0,0.21619316458904916,18.0,200.0,0.9,9,1.0,1.0,18.0,8.287376503458335e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.69599142371538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1788128707355443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1788128707355443
4524,10.0,1.0,1.1268068775951958,18.0,200.0,0.9,9,1.0,1.0,18.0,2.6373960331064303e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
4525,10.0,1.0,0.36624267101331903,18.0,200.0,0.9,9,1.0,1.0,18.0,4.977292279073426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
4526,10.0,1.0,1.2185284867612538,18.0,200.0,0.9,9,1.0,1.0,18.0,3.861412399038273e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
4527,10.0,1.0,0.41257074500945556,18.0,200.0,0.9,9,1.0,1.0,18.0,4.3117045153629485e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
4528,10.0,1.0,0.6053071573911036,18.0,200.0,0.9,9,1.0,1.0,18.0,2.690205314002593e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.396071196869926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777
4529,10.0,1.0,0.9257495087855521,18.0,200.0,0.9,9,1.0,1.0,18.0,2.4183935737576896e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
4530,10.0,1.0,0.20874176355726345,18.0,200.0,0.9,9,1.0,1.0,18.0,8.942223752127839e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.75162815855106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2265622007650046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2265622007650046
4531,10.0,1.0,0.4254868809031282,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8657275565475095e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
4532,10.0,1.0,0.033800673793414955,18.0,200.0,0.9,9,1.0,1.0,18.0,11.13758944108659,4.275178882173179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.202259323006343,28.327834052816552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6740398063579,6.354174472513303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.464594629943827
4533,10.0,1.0,0.09573186362996741,18.0,200.0,0.9,9,1.0,1.0,18.0,2.762652962430135e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.2591384352349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5417458217935102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5417458217935102
4534,10.0,1.0,0.3887774047040906,18.0,200.0,0.9,9,1.0,1.0,18.0,2.8066078503963744e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77430323546137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523
4535,10.0,1.0,1.1348033335439598,18.0,200.0,0.9,9,1.0,1.0,18.0,2.069684962323068e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
4536,10.0,1.0,0.34392217969517064,18.0,200.0,0.9,9,1.0,1.0,18.0,2.899690930579282e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
4537,10.0,1.0,0.3041232498492288,18.0,200.0,0.9,9,1.0,1.0,18.0,9.222579120047792e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
