Model,K,k,kd,e0,Si,Xopt,nlotes,beta,kr,V,Mbiocat,e0_activity0,e0_activity1,e0_activity2,e0_activity3,e0_activity4,e0_activity5,e0_activity6,e0_activity7,e0_activity8,e0_activity9,Gamma0,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,et_activity0,et_activity1,et_activity2,et_activity3,et_activity4,et_activity5,et_activity6,et_activity7,et_activity8,et_activity9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reactivacion0,t_reactivacion1,t_reactivacion2,t_reactivacion3,t_reactivacion4,t_reactivacion5,t_reactivacion6,t_reactivacion7,t_reactivacion8,t_reactivacion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
3829,10.0,1.0,0.02527141750184854,18.0,200.0,0.9,9,0.9313733967687707,0.23411365412372012,1.0,1.0,18.0,18.0,15.088249027654085,13.468249027654085,11.848249027654086,10.228249027654087,8.608249027654088,0.0,0.0,0.0,1.0,0.714958275415634,0.5531943325075287,0.46319433250752756,0.37319433250752765,0.2831943325075276,0.19319433250753043,0.0,0.0,0.0,18.0,12.86924895748141,9.957497985135516,8.337497985135496,6.7174979851354975,5.097497985135497,3.477497985135548,0.0,0.0,0.0,0.0,13.277098288151738,16.44507661714916,18.97684693926674,22.45478844538856,27.55696535501694,35.866918320358494,0.0,0.0,0.0,0.0,0.0,5.985522839985788,6.356209670300127,6.785994639082612,7.293058398416845,7.905116262893646,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,13.557179143625758,8.024752095635314,7.105340771710278,6.1557858926012194,5.164989305990489,4.112214607197418,0.0,0.0,0.0,6.394180035292016
3830,10.0,1.0,1.0785348648073674,18.0,200.0,0.9,9,0.8999110769028666,0.30622185286356873,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.09021584403796e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.562388519268328e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3831,10.0,1.0,0.5824675944670132,18.0,200.0,0.9,9,0.9120905294855458,0.1312716335654508,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0485919572180867e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.8874655229925562e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
3832,10.0,1.0,0.7206153568187423,18.0,200.0,0.9,9,0.8992705094356892,0.13431391429967604,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4843678576540444e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.27186214377728e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3833,10.0,1.0,0.27259123937009394,18.0,200.0,0.9,9,0.8657942491761959,0.131953751078015,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.538335690105025e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.7169004242189046e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
3834,10.0,1.0,0.9154343425381712,18.0,200.0,0.9,9,0.8740390944765946,0.32745460333438864,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.018856450335543e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.633941610603978e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3835,10.0,1.0,1.140948635529679,18.0,200.0,0.9,9,0.9150493704569966,0.245201744264075,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.133237208627344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.839826975529219e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
3836,10.0,1.0,0.2324009849691741,18.0,200.0,0.9,9,0.9236386873425552,0.1572378208425952,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7529225050407159e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.155260509073289e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47857999228157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5453485096738617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5453485096738617
3837,10.0,1.0,1.2628261560105352,18.0,200.0,0.9,9,0.8613453835130056,0.36196334479422054,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4285745307176636e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.171434155291794e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
3838,10.0,1.0,0.1040272861498734,18.0,200.0,0.9,9,0.9059091656339546,0.3655791347631002,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.69367503054292e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.848615054977256e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.49106165265295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581550045993942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581550045993942
3839,10.0,1.0,0.28295161675563135,18.0,200.0,0.9,9,0.864944230796035,0.2546289795832235,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3791567397937872e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.482482131628817e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79214239373984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853
3840,10.0,1.0,0.22861640669622443,18.0,200.0,0.9,9,0.915805613286475,0.36873974540040577,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.992791910254651e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.387025438458372e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.06697348807455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5508287550764328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5508287550764328
3841,10.0,1.0,0.5239249044305426,18.0,200.0,0.9,9,0.879152190283172,0.28997759291022174,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7495773614428962e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.149239250597213e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
3842,10.0,1.0,0.3809808435130728,18.0,200.0,0.9,9,0.9311813360632393,0.1419764024073073,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9498321710880345e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.309697907958462e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77430323546137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523
3843,10.0,1.0,1.1991717404753846,18.0,200.0,0.9,9,0.8861683165366773,0.15315442969411094,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8051662771898427e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.849299298941717e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
3844,10.0,1.0,0.14742141051211627,18.0,200.0,0.9,9,0.9214500009677227,0.25764559417749566,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1214592508400388e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.81862665151207e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.42243300866505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911846952678261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911846952678261
3845,10.0,1.0,0.7651498537845777,18.0,200.0,0.9,9,0.874344115068361,0.2950776259560047,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.133558594322578e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.240405469780641e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3846,10.0,1.0,0.5864188118453624,18.0,200.0,0.9,9,0.9086517656025506,0.26615263102577014,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.298365524813426e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.4937057944664166e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
3847,10.0,1.0,0.06356317376945514,18.0,200.0,0.9,9,0.9485515684618018,0.10828727258011854,1.0,1.0,18.0,18.0,15.366535409081187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2830573643138166,0.1367537759294382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0950325576486994,2.4615679667298873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.855926415853116,28.81217974548849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82597003952847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.065303538609344,3.7007986692670043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255928979087785
3848,10.0,1.0,0.34356745630395824,18.0,200.0,0.9,9,0.9179519014680021,0.10994079436379844,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.656694742740045e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.982050536932081e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
3849,10.0,1.0,0.9221432237356565,18.0,200.0,0.9,9,0.8531175799580338,0.31578332206938986,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5491138507501247e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.7884049313502246e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3850,10.0,1.0,0.3657902664690601,18.0,200.0,0.9,9,0.9083117984380191,0.1880510222107992,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.865717438484699e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.1582913892724584e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
3851,10.0,1.0,0.5835955819325134,18.0,200.0,0.9,9,0.8885318741456083,0.3621273354041967,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.808394489850639e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.765511008173115e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
3852,10.0,1.0,0.9501488941789317,18.0,200.0,0.9,9,0.8724077214710179,0.15505496488937442,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.127823510921921e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.230082319659458e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3853,10.0,1.0,0.6020805821852975,18.0,200.0,0.9,9,0.8507040597689036,0.19946974994037364,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.671465177969122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.380863732034442e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.80597297679167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113865068446605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113865068446605
3854,10.0,1.0,1.1041857035053053,18.0,200.0,0.9,9,0.8854689101255894,0.3695248024623623,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3355214872256077e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.403938677006094e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.017839158278456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128
3855,10.0,1.0,1.1916039397694695,18.0,200.0,0.9,9,0.9158547154850312,0.15360434740562026,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.760852074194335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.569533733549803e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
3856,10.0,1.0,0.9950155313563921,18.0,200.0,0.9,9,0.861182306060229,0.15046249621645497,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.867961329391146e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0562330392904062e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3857,10.0,1.0,0.0554751355139506,18.0,200.0,0.9,9,0.896754909634812,0.2795408817211752,1.0,1.0,18.0,18.0,14.527429536083954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3742840781570233,0.18136349682836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.73711340682642,3.26454294291048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.714967138402482,26.911494215757703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428724958930095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.160899458277642,5.241667185766774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915737422103339
3858,10.0,1.0,0.7400236058849818,18.0,200.0,0.9,9,0.8610384686735971,0.11436307062959288,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8767788383544866e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.378201909038076e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82180784745681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9282605478864867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9282605478864867
3859,10.0,1.0,0.9442444890232112,18.0,200.0,0.9,9,0.9041132385478463,0.13868187439049984,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.473849961940733e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.165292993149332e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3860,10.0,1.0,1.2030309132242554,18.0,200.0,0.9,9,0.942503627665936,0.13889928147378522,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.394299968600043e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.109739943480078e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
3861,10.0,1.0,0.4250451643462886,18.0,200.0,0.9,9,0.927970039694012,0.1569250310786232,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.066638551707732e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.9199493930739173e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
3862,10.0,1.0,0.19344160965833637,18.0,200.0,0.9,9,0.8548644261794555,0.19791144239194186,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6746106931973397e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0142992477552116e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.88354304284675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234044464077598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234044464077598
3863,10.0,1.0,0.31011912143230724,18.0,200.0,0.9,9,0.9316536777402019,0.2694233722659803,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9327223561376204e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.278900241047717e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
